name,position,college,conference,height,weight,Y0_defensive_PD,Y0_defensive_QB HUR,Y0_defensive_SACKS,Y0_defensive_SOLO,Y0_defensive_TD,Y0_defensive_TFL,Y0_defensive_TOT,Y0_fumbles_FUM,Y0_fumbles_LOST,Y0_fumbles_REC,Y1_interceptions_AVG,Y1_interceptions_INT,Y1_interceptions_TD,Y1_interceptions_YDS,Y1_puntReturns_AVG,Y1_puntReturns_LONG,Y1_puntReturns_NO,Y1_puntReturns_TD,Y1_puntReturns_YDS,Y0_passing_ATT,Y0_passing_COMPLETIONS,Y0_passing_INT,Y0_passing_PCT,Y0_passing_TD,Y0_passing_YDS,Y0_passing_YPA,Y0_receiving_LONG,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_LONG,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_LONG,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_LONG,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_kickReturns_AVG,Y2_kickReturns_LONG,Y2_kickReturns_NO,Y2_kickReturns_TD,Y2_kickReturns_YDS,Y2_receiving_LONG,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_LONG,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y0_kickReturns_AVG,Y0_kickReturns_LONG,Y0_kickReturns_NO,Y0_kickReturns_TD,Y0_kickReturns_YDS,Y1_passing_ATT,Y1_passing_COMPLETIONS,Y1_passing_INT,Y1_passing_PCT,Y1_passing_TD,Y1_passing_YDS,Y1_passing_YPA,Y2_passing_ATT,Y2_passing_COMPLETIONS,Y2_passing_INT,Y2_passing_PCT,Y2_passing_TD,Y2_passing_YDS,Y2_passing_YPA,Y3_receiving_LONG,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_LONG,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,Y0_interceptions_AVG,Y0_interceptions_INT,Y0_interceptions_TD,Y0_interceptions_YDS,Y0_puntReturns_AVG,Y0_puntReturns_LONG,Y0_puntReturns_NO,Y0_puntReturns_TD,Y0_puntReturns_YDS,Y1_kickReturns_AVG,Y1_kickReturns_LONG,Y1_kickReturns_NO,Y1_kickReturns_TD,Y1_kickReturns_YDS,Y2_puntReturns_AVG,Y2_puntReturns_LONG,Y2_puntReturns_NO,Y2_puntReturns_TD,Y2_puntReturns_YDS,Y2_interceptions_AVG,Y2_interceptions_INT,Y2_interceptions_TD,Y2_interceptions_YDS,Y3_kickReturns_AVG,Y3_kickReturns_LONG,Y3_kickReturns_NO,Y3_kickReturns_TD,Y3_kickReturns_YDS,Y3_puntReturns_AVG,Y3_puntReturns_LONG,Y3_puntReturns_NO,Y3_puntReturns_TD,Y3_puntReturns_YDS,Y0_punting_In 20,Y0_punting_LONG,Y0_punting_NO,Y0_punting_TB,Y0_punting_YDS,Y0_punting_YPP,Y1_punting_In 20,Y1_punting_LONG,Y1_punting_NO,Y1_punting_TB,Y1_punting_YDS,Y1_punting_YPP,Y3_interceptions_AVG,Y3_interceptions_INT,Y3_interceptions_TD,Y3_interceptions_YDS,Y3_passing_ATT,Y3_passing_COMPLETIONS,Y3_passing_INT,Y3_passing_PCT,Y3_passing_TD,Y3_passing_YDS,Y3_passing_YPA,Y0_kicking_FGA,Y0_kicking_FGM,Y0_kicking_LONG,Y0_kicking_PCT,Y0_kicking_PTS,Y0_kicking_XPA,Y0_kicking_XPM,Y1_kicking_FGA,Y1_kicking_FGM,Y1_kicking_LONG,Y1_kicking_PCT,Y1_kicking_PTS,Y1_kicking_XPA,Y1_kicking_XPM,Y2_kicking_FGA,Y2_kicking_FGM,Y2_kicking_LONG,Y2_kicking_PCT,Y2_kicking_PTS,Y2_kicking_XPA,Y2_kicking_XPM,Y3_kicking_FGA,Y3_kicking_FGM,Y3_kicking_LONG,Y3_kicking_PCT,Y3_kicking_PTS,Y3_kicking_XPA,Y3_kicking_XPM,Y1_fumbles_FUM,Y1_fumbles_LOST,Y1_fumbles_REC,Y1_defensive_PD,Y1_defensive_QB HUR,Y1_defensive_SACKS,Y1_defensive_SOLO,Y1_defensive_TD,Y1_defensive_TFL,Y1_defensive_TOT,Y2_punting_In 20,Y2_punting_LONG,Y2_punting_NO,Y2_punting_TB,Y2_punting_YDS,Y2_punting_YPP,Y3_punting_In 20,Y3_punting_LONG,Y3_punting_NO,Y3_punting_TB,Y3_punting_YDS,Y3_punting_YPP,Y2_defensive_PD,Y2_defensive_QB HUR,Y2_defensive_SACKS,Y2_defensive_SOLO,Y2_defensive_TD,Y2_defensive_TFL,Y2_defensive_TOT,Y2_fumbles_FUM,Y2_fumbles_LOST,Y2_fumbles_REC,Y3_fumbles_FUM,Y3_fumbles_LOST,Y3_fumbles_REC,Y3_defensive_PD,Y3_defensive_QB HUR,Y3_defensive_SACKS,Y3_defensive_SOLO,Y3_defensive_TD,Y3_defensive_TFL,Y3_defensive_TOT,forty,bench,vertical,broad_jump,cone,shuttle
Taywan Taylor,Wide Receiver,Western Kentucky,Conference USA,71.0,203.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,80.0,98.0,17.0,1730.0,17.7,6.0,16.0,0.0,36.0,6.0,78.0,86.0,17.0,1467.0,17.1,7.0,10.0,0.0,-9.0,-1.3,13.5,25.0,6.0,0.0,81.0,75.0,45.0,7.0,767.0,17.0,1.0,11.0,0.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,45.0,24.0,0.0,270.0,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,13.0,33.5,132.0,6.57,4.21
Jordan Willis,Defensive End,Kansas State,Big 12,76.0,255.0,3.0,4.0,11.5,34.0,0.0,17.5,52.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,24.0,39.0,125.0,6.85,4.28
Chris Wormley,Defensive Tackle,Michigan,Big Ten,77.0,298.0,0.0,6.0,6.0,18.0,0.0,8.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,
Duke Riley,Inside Linebacker,LSU,SEC,73.0,232.0,1.0,3.0,1.5,39.0,0.0,9.0,92.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,18.0,34.5,122.0,6.89,4.21
Alex Anzalone,Inside Linebacker,Florida,SEC,75.0,241.0,2.0,6.0,3.0,22.0,0.0,4.0,53.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,16.0,30.5,116.0,6.88,4.25
Daeshon Hall,Defensive End,Texas A&M,SEC,77.0,266.0,1.0,12.0,3.5,28.0,0.0,13.0,50.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76,18.0,36.0,123.0,7.03,4.38
Tim Williams,Outside Linebacker,Alabama,SEC,75.0,244.0,2.0,12.0,9.0,22.0,0.0,16.0,31.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,,33.5,124.0,7.36,4.57
ArDarius Stewart,Wide Receiver,Alabama,SEC,71.0,204.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,71.0,54.0,8.0,864.0,16.0,8.0,25.0,0.0,68.0,8.5,38.0,63.0,4.0,700.0,11.1,5.0,8.0,0.0,14.0,2.8,,,,,,40.0,12.0,0.0,149.0,12.4,,,,,,20.1,30.0,8.0,0.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,3.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,,34.0,124.0,,
Tarell Basham,Defensive End,Ohio,Mid-American,76.0,269.0,2.0,10.0,11.5,30.0,0.0,15.0,50.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,15.0,31.5,119.0,7.27,4.35
Fabian Moreau,Cornerback,UCLA,Pac-12,73.0,206.0,9.0,0.0,0.0,24.0,0.0,1.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,0.0,32.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35,,38.0,136.0,6.94,4.12
Carlos Henderson,Wide Receiver,Louisiana Tech,Conference USA,71.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,82.0,19.0,1535.0,18.7,14.0,35.0,2.0,133.0,9.5,55.0,36.0,5.0,774.0,21.5,5.0,19.0,0.0,54.0,10.8,25.0,96.0,33.0,1.0,826.0,72.0,29.0,4.0,569.0,19.6,13.0,27.0,1.0,70.0,5.4,32.2,92.0,25.0,2.0,805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,57.0,21.0,0.0,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46,13.0,36.0,131.0,7.18,4.35
Chris Godwin,Wide Receiver,Penn State,Big Ten,73.0,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,59.0,11.0,982.0,16.6,1.0,13.0,0.0,13.0,13.0,56.0,69.0,5.0,1101.0,16.0,,,,,,,,,,,72.0,26.0,2.0,338.0,13.0,2.0,1.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42,19.0,36.0,126.0,7.01,4.0
Antonio Garcia,Offensive Tackle,Troy,Sun Belt,78.0,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15,24.0,31.0,108.0,7.98,4.94
Kareem Hunt,Running Back,Toledo,Mid-American,71.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,41.0,1.0,403.0,9.8,262.0,47.0,10.0,1475.0,5.6,9.0,11.0,0.0,45.0,4.1,178.0,41.0,12.0,973.0,5.5,,,,,,10.0,9.0,0.0,39.0,4.3,205.0,91.0,16.0,1631.0,8.0,,,,,,,,,,,,,,,,,,,,15.0,12.0,0.0,68.0,5.7,137.0,52.0,6.0,866.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,18.0,36.5,119.0,,
Davis Webb,Quarterback,California,Pac-12,77.0,229.0,,,,,,,,5.0,1.0,0.0,,,,,,,,,,620.0,382.0,12.0,0.616,37.0,4295.0,6.9,,,,,,33.0,8.0,6.0,-110.0,-3.3,,,,,,2.0,5.0,2.0,6.0,3.0,,,,,,,,,,,17.0,18.0,1.0,16.0,0.9,,,,,,41.0,22.0,0.0,0.537,2.0,300.0,7.3,345.0,211.0,13.0,0.612,24.0,2539.0,7.4,,,,,,25.0,14.0,0.0,-12.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,226.0,9.0,0.626,20.0,2718.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,,33.0,118.0,6.92,4.21
Eddie Vanderdoes,Defensive Tackle,UCLA,Pac-12,75.0,305.0,0.0,0.0,1.5,15.0,0.0,1.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99,28.0,28.5,111.0,7.69,4.39
D'Onta Foreman,Running Back,Texas,Big 12,72.0,233.0,,,,,,,,6.0,6.0,0.0,,,,,,,,,,,,,,,,,21.0,7.0,0.0,75.0,10.7,323.0,74.0,15.0,2028.0,6.3,22.0,5.0,0.0,64.0,12.8,95.0,93.0,5.0,681.0,7.2,5.0,5.0,1.0,0.0,5.0,7.0,1.0,0.0,7.0,7.0,16.0,34.0,0.0,74.0,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,
Shaquill Griffin,Cornerback,UCF,American Athletic,72.0,194.0,14.0,0.0,0.0,30.0,1.0,2.5,48.0,0.0,0.0,1.0,51.0,2.0,1.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,4.0,1.0,46.0,,,,,,,,,,,,,,,,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,17.0,38.5,132.0,6.87,4.14
Jourdan Lewis,Cornerback,Michigan,Big Ten,70.0,188.0,9.0,0.0,0.0,18.0,0.0,3.5,27.0,,,,23.0,2.0,1.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,1.0,0.0,6.0,,,,,,,,,,,18.1,45.0,7.0,0.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,-0.5,0.0,2.0,0.0,-1.0,25.2,55.0,15.0,0.0,378.0,,,,,,2.0,2.0,0.0,4.0,18.0,18.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,15.0,34.5,121.0,,
Montravius Adams,Defensive Tackle,Auburn,SEC,76.0,304.0,2.0,15.0,4.5,26.0,0.0,8.5,44.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,36.0,1.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87,22.0,29.0,108.0,7.62,4.89
Delano Hill,Safety,Michigan,Big Ten,73.0,216.0,3.0,1.0,0.0,37.0,1.0,4.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,17.0,33.5,115.0,6.96,4.27
Kenny Golladay,Wide Receiver,Northern Illinois,Mid-American,76.0,218.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,49.0,88.0,8.0,1164.0,13.2,20.0,39.0,2.0,192.0,9.6,68.0,73.0,10.0,1129.0,15.5,9.0,6.0,1.0,14.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,18.0,35.5,120.0,7.0,4.15
Cordrea Tankersley,Cornerback,Clemson,ACC,73.0,199.0,11.0,0.0,0.0,39.0,0.0,6.0,52.0,,,,10.0,5.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,13.0,29.5,121.0,7.0,4.32
Rasul Douglas,Cornerback,West Virginia,Big 12,74.0,209.0,8.0,0.0,1.0,49.0,1.0,3.5,70.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,8.0,1.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,16.0,33.5,120.0,6.97,4.26
Nazair Jones,Defensive Tackle,North Carolina,ACC,77.0,304.0,3.0,1.0,2.5,32.0,0.0,9.5,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,,24.5,101.0,7.93,4.63
Trey Hendrickson,Defensive End,Florida Atlantic,Conference USA,76.0,266.0,2.0,7.0,9.5,25.0,0.0,14.0,50.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,,33.5,122.0,7.03,4.2
C.J. Beathard,Quarterback,Iowa,Big Ten,75.0,219.0,,,,,,,,3.0,0.0,0.0,,,,,,,,,,301.0,170.0,10.0,0.565,17.0,1929.0,6.4,,,,,,83.0,15.0,2.0,-13.0,-0.2,,,,,,100.0,57.0,6.0,237.0,2.4,,,,,,,,,,,28.0,33.0,0.0,156.0,5.6,,,,,,362.0,223.0,5.0,0.616,17.0,2809.0,7.8,92.0,52.0,2.0,0.565,5.0,645.0,7.0,,,,,,13.0,11.0,2.0,49.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,9.0,2.0,0.333,1.0,179.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,113.0,,
James Conner,Running Back,Pittsburgh,ACC,74.0,233.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,55.0,21.0,4.0,302.0,14.4,216.0,40.0,16.0,1092.0,5.1,7.0,1.0,0.0,7.0,7.0,8.0,40.0,2.0,77.0,9.6,,,,,,40.0,5.0,0.0,70.0,14.0,298.0,75.0,26.0,1765.0,5.9,,,,,,,,,,,,,,,,,,,,13.0,3.0,0.0,33.0,11.0,146.0,45.0,8.0,799.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,20.0,29.0,113.0,,
Amara Darboh,Wide Receiver,Michigan,Big Ten,74.0,214.0,,,,,,,,,,,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,46.0,57.0,7.0,862.0,15.1,,,,,,39.0,58.0,5.0,727.0,12.5,2.0,4.0,0.0,2.0,1.0,,,,,,34.0,36.0,2.0,473.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,3.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,17.0,36.0,124.0,,
Kendell Beckwith,Inside Linebacker,LSU,SEC,74.0,243.0,4.0,1.0,1.0,33.0,0.0,6.0,91.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,1.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,
Vince Biegel,Outside Linebacker,Wisconsin,Big Ten,75.0,246.0,1.0,7.0,4.0,29.0,0.0,6.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,21.0,33.5,118.0,6.92,4.3
Jaleel Johnson,Defensive Tackle,Iowa,Big Ten,75.0,316.0,2.0,5.0,7.5,30.0,0.0,11.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38,19.0,28.0,100.0,7.64,4.62
Dede Westbrook,Wide Receiver,Oklahoma,Big 12,72.0,178.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,88.0,80.0,17.0,1524.0,19.1,10.0,35.0,0.0,101.0,10.1,42.0,46.0,4.0,743.0,16.2,5.0,18.0,0.0,17.0,3.4,,,,,,,,,,,,,,,,27.1,63.0,9.0,0.0,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,71.0,5.0,1.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
