name,position,college,conference,height,weight,forty,bench,vertical,broad_jump,cone,shuttle,age,years_since_first_played,played_at_18,played_at_19,played_at_20,played_at_21,played_at_22,played_at_23,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,draft_year,Y0_conf_prestige,Y1_conf_prestige,Y2_conf_prestige,Y3_conf_prestige,conference_prestige
Parker Washington,Wide Receiver,Penn State,Big Ten,0.2727272727272727,0.5903614457831325,,0.43478260869565216,,,,,0.2,3,1,1,1,0,0,0,0.2372393961179008,0.06688963210702341,0.2210565754964406,0.37888198757763975,0.003401360544217687,0.0,0.009368836291913214,0.1875,0.5412844036697247,0.2,0.4412107101280559,0.281437125748503,0.011627906976744186,0.0,0.02183803457688808,0.3956043956043956,0.3157894736842105,0.4,0.33264462809917356,0.5666666666666667,,,,,,,,,,,,,2023,1.0,1.0,1.0,,1.0
Kayshon Boutte,Wide Receiver,LSU,SEC,0.36363636363636365,0.4819277108433735,0.34642444835810926,,0.0,0.26666666666666666,,0.6020929518489974,0.2,3,1,1,1,0,0,0,0.2516175413371675,0.06688963210702341,0.1894976510937545,0.248447204968944,0.0,0.0,0.02564102564102564,0.65,0.30275229357798167,0.45,0.26018626309662396,0.31736526946107785,,,,,0.3684210526315789,0.3333333333333333,0.4696969696969697,0.6833333333333332,,,,,,,,,,,,,2023,1.0,1.0,1.0,,1.0
Trey Palmer,Wide Receiver,Nebraska,Big Ten,0.45454545454545453,0.4457831325301205,0.8615124349272014,,,,,,0.4,4,1,1,1,1,0,0,0.41696621135873474,0.3010033444816053,0.4078162377150762,0.46583850931677007,0.013605442176870748,0.0,0.04240631163708087,0.325,0.22935779816513763,0.15,0.16414435389988358,0.20359281437125748,0.011627906976744186,0.0,0.01091901728844404,0.26373626373626374,0.08771929824561403,0.0,0.07024793388429752,0.45,,,,,0.0,0.0,0.008483563096500531,0.14,,,,,2023,1.0,1.0,1.0,1.0,1.0
A.T. Perry,Wide Receiver,Wake Forest,ACC,0.8181818181818182,0.5180722891566265,0.44618256527811456,,0.3870967741935484,0.7666666666666667,,,0.6,4,0,1,1,1,1,0,0.4888569374550683,0.36789297658862874,0.4307288814594921,0.3913043478260869,,,,,0.6055045871559633,0.75,0.7165308498253784,0.6047904191616765,,,,,0.13157894736842105,0.06666666666666667,0.14118457300275483,0.5875,,,,,0.037037037037037035,0.1111111111111111,0.06786850477200425,0.33,,,,,2023,0.9,0.9,0.9,0.9,0.9
Elijah Higgins,Wide Receiver,Stanford,Pac-12,0.7272727272727273,0.963855421686747,0.2369241421236426,,0.3870967741935484,0.5333333333333333,0.33388535864769564,,0.4,3,0,1,1,1,0,0,0.33069734004313445,0.06688963210702341,0.26126178055739685,0.2919254658385093,0.01020408163265306,0.0,0.029092702169625246,0.2875,0.3577981651376147,0.2,0.2561117578579744,0.19760479041916168,,,,,0.13157894736842105,0.0,0.11707988980716254,0.4875,,,,,,,,,,,,,2023,0.9,0.9,0.9,,0.9
Xavier Hutchinson,Wide Receiver,Iowa State,Big 12,0.6363636363636364,0.5783132530120482,0.2615251129122457,,0.45161290322580644,0.2,0.626732621124697,0.28644758913192564,0.6,3,0,0,1,1,1,0,0.6757728253055356,0.2006688963210702,0.4631524339280052,0.22981366459627328,,,,,0.7155963302752294,0.25,0.5384167636786962,0.22754491017964074,0.011627906976744186,0.0,0.0272975432211101,0.46153846153846156,0.5614035087719298,0.26666666666666666,0.5268595041322314,0.5,,,,,,,,,,,,,2023,0.9,0.9,0.9,,0.9
Demario Douglas,Wide Receiver,Liberty,FBS Independents,0.09090909090909091,0.2891566265060241,0.5534204272627508,,0.6774193548387096,0.8,,0.46865836478738987,0.4,4,1,1,1,1,0,0,0.4672897196261682,0.2006688963210702,0.38620053606940075,0.34161490683229806,0.013605442176870748,0.047619047619047616,0.05719921104536489,0.4,0.43119266055045874,0.3,0.3719441210710128,0.3233532934131736,0.005813953488372093,0.0,0.012738853503184714,0.3076923076923077,0.2807017543859649,0.2,0.24586776859504134,0.4708333333333334,0.007246376811594203,0.0,0.008403361344537815,0.11494252873563218,0.09876543209876543,0.1111111111111111,0.14634146341463414,0.322,,,,,2023,0.35,0.35,0.35,0.35,0.35
Antoine Green,Wide Receiver,North Carolina,ACC,0.6363636363636364,0.5301204819277109,0.44618256527811456,,0.2903225806451613,0.43333333333333335,0.38718451149721184,0.5362102145687595,0.6,4,0,1,1,1,1,0,0.21567217828900073,0.23411371237458192,0.30189929965126666,0.7080745341614908,,,,,0.23853211009174313,0.25,0.320139697322468,0.6946107784431136,,,,,0.03508771929824561,0.06666666666666667,0.02203856749311295,0.3958333333333333,,,,,0.08641975308641975,0.2222222222222222,0.23223753976670203,0.562,,,,,2023,0.9,0.9,0.9,0.9,0.9
Jalen Brooks,Wide Receiver,South Carolina,SEC,0.6363636363636364,0.6024096385542169,0.02711243026200091,,0.3870967741935484,0.6666666666666666,0.11550300391394025,0.4027756275071518,0.6,3,0,0,1,1,1,0,0.14378145219266716,0.033444816053511704,0.1747989739746952,0.5031055900621119,0.01020408163265306,0.047619047619047616,0.03057199211045365,0.2975,0.08256880733944955,0.05,0.06926658905704307,0.2874251497005988,,,,,0.09649122807017543,0.0,0.06473829201101929,0.37916666666666665,,,,,,,,,,,,,2023,1.0,1.0,1.0,,1.0
Ronnie Bell,Wide Receiver,Michigan,Big Ten,0.45454545454545453,0.43373493975903615,0.2369241421236426,0.34782608695652173,0.6129032258064516,0.3333333333333333,0.41586425181019154,0.8430298355258958,0.6,4,0,1,1,1,1,0,0.35226455787203453,0.13377926421404682,0.34123987664639593,0.4409937888198758,0.006802721088435374,0.047619047619047616,0.016765285996055226,0.23374999999999999,-0.03669724770642202,0.05,0.008149010477299184,4.065868263473053,,,,,0.22807017543859648,0.06666666666666667,0.27203856749311295,0.6416666666666667,,,,,0.5679012345679012,0.1111111111111111,0.7942735949098622,0.33799999999999997,0.0,0.0,0.013878180416345412,0.13953488372093023,2023,1.0,1.0,1.0,1.0,1.0
Grant DuBose,Wide Receiver,Charlotte,Conference USA,0.6363636363636364,0.5542168674698795,0.17353532492702792,,0.3870967741935484,0.5,0.6800317739742153,0.37139952498455797,0.4,2,0,0,1,1,0,0,0.36664270309130126,0.3010033444816053,0.2993054154537856,0.32298136645962733,,,,,0.5229357798165137,0.3,0.4831199068684517,0.3772455089820359,0.01744186046511628,0.0,0.0272975432211101,0.3956043956043956,,,,,,,,,,,,,,,,,2023,0.35,0.35,,,0.35
