name,position,college,conference,height,weight,Y0_defensive_PD,Y0_defensive_QB HUR,Y0_defensive_SACKS,Y0_defensive_SOLO,Y0_defensive_TD,Y0_defensive_TFL,Y0_defensive_TOT,Y0_fumbles_FUM,Y0_fumbles_LOST,Y0_fumbles_REC,Y1_interceptions_AVG,Y1_interceptions_INT,Y1_interceptions_TD,Y1_interceptions_YDS,Y1_puntReturns_AVG,Y1_puntReturns_LONG,Y1_puntReturns_NO,Y1_puntReturns_TD,Y1_puntReturns_YDS,Y0_passing_ATT,Y0_passing_COMPLETIONS,Y0_passing_INT,Y0_passing_PCT,Y0_passing_TD,Y0_passing_YDS,Y0_passing_YPA,Y0_receiving_LONG,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_LONG,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_LONG,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_LONG,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_kickReturns_AVG,Y2_kickReturns_LONG,Y2_kickReturns_NO,Y2_kickReturns_TD,Y2_kickReturns_YDS,Y2_receiving_LONG,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_LONG,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y0_kickReturns_AVG,Y0_kickReturns_LONG,Y0_kickReturns_NO,Y0_kickReturns_TD,Y0_kickReturns_YDS,Y1_passing_ATT,Y1_passing_COMPLETIONS,Y1_passing_INT,Y1_passing_PCT,Y1_passing_TD,Y1_passing_YDS,Y1_passing_YPA,Y2_passing_ATT,Y2_passing_COMPLETIONS,Y2_passing_INT,Y2_passing_PCT,Y2_passing_TD,Y2_passing_YDS,Y2_passing_YPA,Y3_receiving_LONG,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_LONG,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,Y0_interceptions_AVG,Y0_interceptions_INT,Y0_interceptions_TD,Y0_interceptions_YDS,Y0_puntReturns_AVG,Y0_puntReturns_LONG,Y0_puntReturns_NO,Y0_puntReturns_TD,Y0_puntReturns_YDS,Y1_kickReturns_AVG,Y1_kickReturns_LONG,Y1_kickReturns_NO,Y1_kickReturns_TD,Y1_kickReturns_YDS,Y2_puntReturns_AVG,Y2_puntReturns_LONG,Y2_puntReturns_NO,Y2_puntReturns_TD,Y2_puntReturns_YDS,Y2_interceptions_AVG,Y2_interceptions_INT,Y2_interceptions_TD,Y2_interceptions_YDS,Y3_kickReturns_AVG,Y3_kickReturns_LONG,Y3_kickReturns_NO,Y3_kickReturns_TD,Y3_kickReturns_YDS,Y3_puntReturns_AVG,Y3_puntReturns_LONG,Y3_puntReturns_NO,Y3_puntReturns_TD,Y3_puntReturns_YDS,Y0_punting_In 20,Y0_punting_LONG,Y0_punting_NO,Y0_punting_TB,Y0_punting_YDS,Y0_punting_YPP,Y1_punting_In 20,Y1_punting_LONG,Y1_punting_NO,Y1_punting_TB,Y1_punting_YDS,Y1_punting_YPP,Y3_interceptions_AVG,Y3_interceptions_INT,Y3_interceptions_TD,Y3_interceptions_YDS,Y3_passing_ATT,Y3_passing_COMPLETIONS,Y3_passing_INT,Y3_passing_PCT,Y3_passing_TD,Y3_passing_YDS,Y3_passing_YPA,Y0_kicking_FGA,Y0_kicking_FGM,Y0_kicking_LONG,Y0_kicking_PCT,Y0_kicking_PTS,Y0_kicking_XPA,Y0_kicking_XPM,Y1_kicking_FGA,Y1_kicking_FGM,Y1_kicking_LONG,Y1_kicking_PCT,Y1_kicking_PTS,Y1_kicking_XPA,Y1_kicking_XPM,Y2_kicking_FGA,Y2_kicking_FGM,Y2_kicking_LONG,Y2_kicking_PCT,Y2_kicking_PTS,Y2_kicking_XPA,Y2_kicking_XPM,Y3_kicking_FGA,Y3_kicking_FGM,Y3_kicking_LONG,Y3_kicking_PCT,Y3_kicking_PTS,Y3_kicking_XPA,Y3_kicking_XPM,Y1_fumbles_FUM,Y1_fumbles_LOST,Y1_fumbles_REC,Y1_defensive_PD,Y1_defensive_QB HUR,Y1_defensive_SACKS,Y1_defensive_SOLO,Y1_defensive_TD,Y1_defensive_TFL,Y1_defensive_TOT,Y2_punting_In 20,Y2_punting_LONG,Y2_punting_NO,Y2_punting_TB,Y2_punting_YDS,Y2_punting_YPP,Y3_punting_In 20,Y3_punting_LONG,Y3_punting_NO,Y3_punting_TB,Y3_punting_YDS,Y3_punting_YPP,Y2_defensive_PD,Y2_defensive_QB HUR,Y2_defensive_SACKS,Y2_defensive_SOLO,Y2_defensive_TD,Y2_defensive_TFL,Y2_defensive_TOT,Y2_fumbles_FUM,Y2_fumbles_LOST,Y2_fumbles_REC,Y3_fumbles_FUM,Y3_fumbles_LOST,Y3_fumbles_REC,Y3_defensive_PD,Y3_defensive_QB HUR,Y3_defensive_SACKS,Y3_defensive_SOLO,Y3_defensive_TD,Y3_defensive_TFL,Y3_defensive_TOT,forty,bench,vertical,broad_jump,cone,shuttle
Myles Murphy,Defensive End,Clemson,ACC,77.0,268.0,2.0,4.0,6.5,21.0,0.0,11.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,7.5,21.0,0.0,14.0,38.0,,,,,,,,,,,,,1.0,0.0,4.0,18.0,0.0,10.5,37.0,,,,,,,,,,,,,,,25.0,,,,
Bryan Bresee,Defensive Tackle,Clemson,ACC,78.0,298.0,1.0,1.0,3.5,8.0,0.0,5.5,13.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.5,6.0,0.0,3.0,13.0,,,,,,,,,,,,,2.0,3.0,4.0,13.0,0.0,6.5,23.0,,,,,,,,,,,,,,4.86,22.0,29.0,,,
Nolan Smith,Outside Linebacker,Georgia,SEC,74.0,238.0,1.0,1.0,3.0,14.0,0.0,7.0,18.0,,,,-2.0,1.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,4.0,3.5,31.0,0.0,10.0,55.0,,,,,,,,,,,,,0.0,1.0,2.5,11.0,0.0,2.5,22.0,,,,,,,1.0,1.0,2.5,10.0,0.0,2.5,18.0,4.39,,41.5,128.0,,
Felix Anudike-Uzomah,Defensive End,Kansas State,Big 12,75.0,255.0,1.0,3.0,8.5,27.0,0.0,11.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,11.0,37.0,0.0,14.5,52.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
Joey Porter Jr.,Cornerback,Penn State,Big Ten,75.0,193.0,8.0,1.0,0.0,21.0,0.0,0.0,27.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,40.0,0.0,0.0,51.0,,,,,,,,,,,,,4.0,0.0,1.0,25.0,0.0,2.0,34.0,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,3.0,4.46,17.0,35.0,129.0,,
Will Levis,Quarterback,Kentucky,SEC,76.0,229.0,,,,,,,,3.0,2.0,0.0,,,,,,,,,,283.0,185.0,10.0,0.654,19.0,2406.0,8.5,,,,,,73.0,24.0,2.0,-103.0,-1.4,,,,,,107.0,33.0,9.0,376.0,3.5,,,,,,,,,,,82.0,14.0,3.0,260.0,3.2,,,,,,353.0,233.0,13.0,0.66,24.0,2826.0,8.0,55.0,33.0,0.0,0.6,1.0,421.0,7.7,,,,,,50.0,49.0,3.0,223.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,28.0,2.0,0.596,2.0,223.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,0.0,3.0,1.0,0.0,,,,,,,,,,34.0,124.0,,
Sam LaPorta,Tight End,Iowa,Big Ten,75.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,1.0,656.0,11.3,2.0,6.0,0.0,6.0,3.0,36.0,53.0,3.0,670.0,12.6,,,,,,0.0,0.0,2.0,0.0,0.0,24.0,27.0,1.0,271.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,41.0,15.0,0.0,188.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,4.59,,35.0,123.0,6.91,4.25
Michael Mayer,Tight End,Notre Dame,FBS Independents,77.0,249.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,37.0,67.0,9.0,809.0,12.1,,,,,,52.0,71.0,7.0,840.0,11.8,,,,,,,,,,,29.0,42.0,2.0,450.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,4.7,,32.5,118.0,,
Derick Hall,Outside Linebacker,Auburn,SEC,75.0,254.0,0.0,7.0,6.5,41.0,0.0,11.5,60.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9.0,33.0,0.0,12.5,52.0,,,,,,,,,,,,,0.0,2.0,4.0,16.0,0.0,4.0,21.0,,,,,,,0.0,2.0,0.0,9.0,0.0,1.5,13.0,4.55,,33.5,127.0,,
Jonathan Mingo,Wide Receiver,Ole Miss,SEC,74.0,220.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,72.0,51.0,5.0,862.0,16.9,4.0,2.0,1.0,-7.0,-1.8,50.0,22.0,3.0,346.0,15.7,,,,,,,,,,,37.0,27.0,3.0,379.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,32.0,12.0,1.0,172.0,14.3,,,,,,,,,,13.0,13.0,1.0,0.0,13.0,,,,,,13.0,13.0,1.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46,22.0,39.5,129.0,,
Isaiah Foskey,Defensive End,Notre Dame,FBS Independents,77.0,264.0,0.0,6.0,10.5,23.0,0.0,13.5,44.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,7.0,11.0,38.0,0.0,12.5,52.0,,,,,,,,,,,,,1.0,5.0,4.5,11.0,1.0,5.0,19.0,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.58,22.0,34.0,125.0,7.28,4.41
BJ Ojulari,Outside Linebacker,LSU,SEC,74.0,248.0,0.0,10.0,6.0,35.0,0.0,10.0,55.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,7.0,31.0,0.0,12.0,54.0,,,,,,,,,,,,,1.0,3.0,4.0,12.0,0.0,5.0,16.0,0.0,0.0,2.0,,,,,,,,,,,,,32.5,126.0,,
Luke Musgrave,Tight End,Oregon State,Pac-12,78.0,253.0,,,,,,,,,,,,,,,18.5,27.0,2.0,1.0,37.0,,,,,,,,30.0,11.0,1.0,169.0,15.4,,,,,,35.0,22.0,1.0,304.0,13.8,1.0,0.0,0.0,-1.0,-1.0,,,,,,29.0,11.0,0.0,126.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,18.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,,36.0,125.0,,
Julius Brents,Cornerback,Kansas State,Big 12,75.0,198.0,5.0,0.0,0.0,23.0,0.0,3.5,40.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,41.0,0.0,3.0,49.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,4.53,,41.5,138.0,6.63,4.05
Brian Branch,Safety,Alabama,SEC,72.0,190.0,8.0,2.0,3.0,48.0,1.0,11.0,79.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,32.5,68.0,2.0,1.0,65.0,,,,,,,,,,,15.0,2.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,9.0,1.0,1.0,34.0,0.0,5.0,55.0,,,,,,,,,,,,,7.0,1.0,0.0,17.0,0.0,0.5,23.0,,,,,,,,,,,,,,4.58,14.0,34.5,125.0,,
Keion White,Defensive End,Georgia Tech,ACC,77.0,285.0,1.0,2.0,7.5,29.0,0.0,14.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.5,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,4.0,3.5,30.0,0.0,19.0,62.0,,30.0,34.0,117.0,,
Jartavius Martin,Safety,Illinois,Big Ten,71.0,194.0,11.0,1.0,1.0,47.0,0.0,3.0,59.0,,,,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,33.0,0.0,3.5,54.0,,,,,,,,,,,,,2.0,0.0,0.0,26.0,0.0,0.0,39.0,,,,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,2.0,23.0,4.46,15.0,44.0,133.0,,
Keeanu Benton,Defensive Tackle,Wisconsin,Big Ten,76.0,309.0,2.0,2.0,4.5,20.0,0.0,10.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,1.0,4.0,2.5,11.0,0.0,5.0,24.0,,,,,,,,,,,,,0.0,1.0,0.0,5.0,0.0,0.0,9.0,,,,,,,0.0,2.0,2.0,8.0,0.0,4.0,12.0,5.08,25.0,29.5,111.0,7.34,4.65
Jayden Reed,Wide Receiver,Michigan State,Big Ten,71.0,187.0,,,,,,,,3.0,2.0,0.0,,,,,19.8,88.0,12.0,2.0,238.0,,,,,,,,35.0,55.0,5.0,636.0,11.6,4.0,17.0,0.0,11.0,2.8,85.0,59.0,10.0,1026.0,17.4,7.0,12.0,1.0,34.0,4.9,20.6,39.0,16.0,0.0,329.0,55.0,33.0,3.0,407.0,12.3,6.0,7.0,0.0,12.0,2.0,20.0,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,19.0,13.0,0.0,114.0,23.5,41.0,16.0,0.0,376.0,7.0,10.0,2.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,4.45,,33.5,121.0,,4.29
Cam Smith,Cornerback,South Carolina,SEC,73.0,180.0,5.0,2.0,0.0,23.0,0.0,1.0,27.0,,,,3.3,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,-1.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,31.0,0.0,2.5,41.0,,,,,,,,,,,,,2.0,0.0,0.0,10.0,0.0,0.0,16.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,5.0,0.0,0.0,7.0,4.43,,38.0,134.0,,
Zach Charbonnet,Running Back,UCLA,Pac-12,72.0,214.0,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,44.0,37.0,0.0,321.0,8.7,195.0,49.0,14.0,1359.0,7.0,35.0,24.0,0.0,197.0,8.2,202.0,47.0,13.0,1137.0,5.6,,,,,,14.0,6.0,0.0,41.0,6.8,19.0,70.0,1.0,124.0,6.5,,,,,,,,,,,,,,,,,,,,8.0,8.0,0.0,30.0,3.8,149.0,41.0,11.0,726.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,4.53,,37.0,122.0,,
Gervon Dexter,Defensive Tackle,Florida,SEC,78.0,310.0,1.0,4.0,2.0,21.0,0.0,3.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,7.0,2.5,20.0,0.0,4.5,50.0,,,,,,,,,,,,,0.0,1.0,0.5,5.0,0.0,2.0,20.0,,,,,,,,,,,,,,4.88,22.0,31.0,110.0,7.5,
Tuli Tuipulotu,Outside Linebacker,USC,Pac-12,75.0,266.0,3.0,2.0,13.5,27.0,0.0,21.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,0.0,5.5,24.0,1.0,7.5,48.0,,,,,,,,,,,,,0.0,0.0,1.0,10.0,0.0,1.5,19.0,,,,,,,,,,,,,,,,,,,
Rashee Rice,Wide Receiver,SMU,American Athletic,73.0,204.0,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,75.0,96.0,10.0,1355.0,14.1,,,,,,62.0,64.0,9.0,670.0,10.5,,,,,,,,,,,55.0,48.0,5.0,683.0,14.2,,,,,,,,,,,,,,,,,,,,,,,,,61.0,25.0,1.0,403.0,16.1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,10.0,10.0,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,4.51,,41.0,128.0,,
Tyrique Stevenson,Cornerback,Miami,ACC,72.0,198.0,7.0,0.0,0.0,18.0,0.0,1.5,25.0,1.0,1.0,0.0,39.0,1.0,0.0,39.0,9.8,22.0,6.0,0.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,8.8,30.0,4.0,0.0,35.0,,,,,,23.0,23.0,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,4.0,1.0,0.5,29.0,0.0,2.5,43.0,,,,,,,,,,,,,5.0,0.0,0.0,22.0,0.0,1.0,34.0,,,,,,,5.0,0.0,1.0,9.0,0.0,1.0,13.0,4.45,,38.5,125.0,7.09,4.41
Luke Schoonmaker,Tight End,Michigan,Big Ten,77.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,35.0,3.0,418.0,11.9,,,,,,27.0,17.0,3.0,165.0,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,2.0,1.0,54.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,,33.5,127.0,,4.27
O'Cyrus Torrence,Offensive Guard,Florida,SEC,77.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31,,23.5,101.0,,4.81
DJ Turner,Cornerback,Michigan,Big Ten,71.0,178.0,10.0,1.0,0.0,23.0,1.0,1.0,29.0,0.0,0.0,2.0,32.5,2.0,1.0,65.0,25.0,25.0,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,26.0,1.0,1.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26,,38.5,131.0,,
Brenton Strange,Tight End,Penn State,Big Ten,76.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,32.0,5.0,362.0,11.3,1.0,0.0,0.0,0.0,0.0,40.0,20.0,3.0,225.0,11.3,,,,,,,,,,,28.0,17.0,2.0,164.0,9.6,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,,8.0,8.0,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,23.0,36.0,124.0,7.25,4.46
Marvin Mims,Wide Receiver,Oklahoma,Big 12,71.0,183.0,,,,,,,,1.0,1.0,0.0,,,,,6.9,24.0,10.0,0.0,69.0,,,,,,,,77.0,54.0,6.0,1083.0,20.1,2.0,4.0,0.0,3.0,1.5,67.0,32.0,5.0,705.0,22.0,1.0,15.0,0.0,15.0,15.0,19.0,19.0,1.0,0.0,19.0,61.0,37.0,9.0,610.0,16.5,2.0,17.0,0.0,17.0,8.5,38.0,38.0,1.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,41.0,11.0,0.0,160.0,17.0,31.0,3.0,0.0,51.0,12.5,38.0,13.0,0.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,39.5,129.0,6.9,
