name,position,college,conference,height,weight,forty,bench,vertical,broad_jump,cone,shuttle,age,years_since_first_played,played_at_18,played_at_19,played_at_20,played_at_21,played_at_22,played_at_23,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,draft_year,Y0_conf_prestige,Y1_conf_prestige,Y2_conf_prestige,Y3_conf_prestige,conference_prestige
Luke McCaffrey,Wide Receiver,Rice,American Athletic,0.6363636363636364,0.5180722891566265,0.4816273325914787,,0.45161290322580644,0.36666666666666664,0.9351356099872548,0.9774260787380691,0.6,4,0,1,1,1,1,0,0.41696621135873474,0.43478260869565216,0.38576822203648725,0.42236024844720493,0.047619047619047616,0.0,0.0631163708086785,0.23500000000000001,0.48623853211009177,0.3,0.3841676367869616,0.25748502994011974,0.06976744186046512,0.14285714285714285,0.14558689717925385,0.5340659340659341,,,,,0.2971014492753623,0.18181818181818182,0.11764705882352941,0.12873563218390804,0.0,0.0,0.007423117709437964,0.12,0.2210144927536232,0.25,0.28218966846569005,0.10232558139534885,2024,0.35,0.35,0.35,1.0,0.55
Troy Franklin,Wide Receiver,Oregon,Pac-12,0.6363636363636364,0.25301204819277107,0.656785666204125,,0.6451612903225806,0.4666666666666667,0.6541150350250808,0.4027756275071518,0.2,3,1,1,1,0,0,0,0.4888569374550683,0.46822742474916385,0.5548030089056689,0.6149068322981367,,,,,0.5137614678899083,0.45,0.48253783469150174,0.3892215568862275,,,,,0.15789473684210525,0.13333333333333333,0.13980716253443526,0.48333333333333334,,,,,,,,,,,,,2024,0.9,0.9,0.9,,0.9
Javon Baker,Wide Receiver,UCF,Big 12,0.5454545454545454,0.5662650602409639,0.2369241421236426,,0.5161290322580645,0.36666666666666664,,,0.4,4,1,1,1,1,0,0,0.28037383177570097,0.23411371237458192,0.44931838487477294,0.9130434782608694,,,,,0.46788990825688076,0.25,0.42724097788125726,0.36526946107784425,,,,,0.06140350877192982,0.06666666666666667,0.06542699724517906,0.6,,,,,0.012345679012345678,0.0,0.018027571580063628,0.17,,,,,2024,0.9,0.9,1.0,1.0,0.9
Devontez Walker,Wide Receiver,North Carolina,ACC,0.6363636363636364,0.4578313253012048,0.7981236177305868,,0.7419354838709677,0.8,,,0.6,3,0,0,1,1,1,0,0.201294033069734,0.23411371237458192,0.2591002103928293,0.6086956521739131,0.006802721088435374,0.0,0.016765285996055226,0.23374999999999999,0.48623853211009177,0.55,0.5,0.467065868263473,0.01744186046511628,0.14285714285714285,0.0373066424021838,0.4769230769230769,0.043859649122807015,0.06666666666666667,0.081267217630854,1.0333333333333334,,,,,,,,,,,,,2024,0.9,0.35,0.35,,0.9
Jacob Cowing,Wide Receiver,Arizona,Pac-12,0.09090909090909091,0.1566265060240964,0.7470713118661682,,0.45161290322580644,0.3,0.30953307414663,0.37139952498455797,0.6,4,0,1,1,1,1,0,0.5463695183321352,0.43478260869565216,0.3196241750007205,0.13664596273291926,0.013605442176870748,0.0,0.01824457593688363,0.20249999999999999,0.7247706422018348,0.35,0.5611175785797439,0.24550898203592808,0.01744186046511628,0.0,0.011828935395814377,0.27032967032967037,0.6052631578947368,0.4666666666666667,0.928374655647383,0.8166666666666668,0.028985507246376812,0.09090909090909091,0.06974789915966387,0.3080459770114943,0.49382716049382713,0.3333333333333333,0.7348886532343585,0.358,,,,,2024,0.9,0.9,0.35,0.35,0.9
Anthony Gould,Wide Receiver,Oregon State,Pac-12,0.09090909090909091,0.2289156626506024,0.7187568104925767,,0.6774193548387096,0.6333333333333333,,0.8261013958290709,0.6,4,0,0,1,1,1,0,0.2228612508986341,0.06688963210702341,0.267314177018186,0.5652173913043479,0.01020408163265306,0.0,0.016272189349112426,0.20625,0.2018348623853211,0.15,0.229918509895227,0.526946107784431,0.011627906976744186,0.0,0.020928116469517744,0.38461538461538464,0.11403508771929824,0.06666666666666667,0.12327823691460055,0.5916666666666667,0.036231884057971016,0.09090909090909091,0.04873949579831933,0.20689655172413793,,,,,,,,,2024,0.9,0.9,0.9,0.9,0.9
Ainias Smith,Wide Receiver,Texas A&M,SEC,0.2727272727272727,0.5421686746987951,,0.6521739130434783,,,,,0.6,4,0,1,1,1,1,0,0.28756290438533433,0.06688963210702341,0.3006023575525261,0.48447204968944096,0.013605442176870748,0.0,0.015779092702169626,0.19,0.09174311926605505,0.1,0.13329452852153667,0.6766467065868261,0.01744186046511628,0.0,0.020928116469517744,0.34505494505494505,0.41228070175438597,0.4,0.3464187327823691,0.45,0.057971014492753624,0.0,0.02857142857142857,0.1298850574712644,0.5061728395061729,0.6666666666666666,0.5217391304347826,0.254,0.17391304347826086,0.3333333333333333,0.2328450269853508,0.10465116279069768,2024,1.0,1.0,1.0,1.0,1.0
Jamari Thrash,Wide Receiver,Louisville,ACC,0.45454545454545453,0.39759036144578314,0.4816273325914787,,0.3225806451612903,0.3333333333333333,0.10711519769633007,,0.6,4,0,1,1,1,1,0,0.3594536304816679,0.2006688963210702,0.32783814162607716,0.3975155279503105,0.0,0.047619047619047616,0.011341222879684419,0.2875,0.5045871559633027,0.35,0.610011641443539,0.622754491017964,0.01744186046511628,0.0,0.026387625113739762,0.389010989010989,0.2807017543859649,0.2,0.3071625344352617,0.5875,0.007246376811594203,0.0,0.010924369747899159,0.14942528735632185,0.09876543209876543,0.2222222222222222,0.1728525980911983,0.37799999999999995,,,,,2024,0.55,0.35,0.35,0.35,0.9
Bub Means,Wide Receiver,Pittsburgh,ACC,0.5454545454545454,0.6867469879518072,0.588865194576118,0.5652173913043478,0.6774193548387096,0.4,,,0.6,3,0,0,1,1,1,0,0.201294033069734,0.2006688963210702,0.26861111911692653,0.6459627329192548,,,,,0.2018348623853211,0.1,0.19732246798603026,0.40718562874251496,0.01744186046511628,0.0,0.020018198362147407,0.3362637362637363,0.19298245614035087,0.13333333333333333,0.29201101928374656,0.8125,0.007246376811594203,0.0,0.0,0.0,,,,,,,,,2024,0.9,0.9,0.35,,0.9
Jha'Quan Jackson,Wide Receiver,Tulane,American Athletic,0.18181818181818182,0.39759036144578314,0.6234396141550624,0.2608695652173913,0.1935483870967742,0.26666666666666666,,,0.8,4,0,0,1,1,1,1,0.09345794392523366,0.13377926421404682,0.14669856183531718,0.6024844720496894,0.013605442176870748,0.0,0.03057199211045365,0.265,0.25688073394495414,0.15,0.28637951105937137,0.5209580838323353,0.005813953488372093,0.0,0.018198362147406732,0.43956043956043955,0.14912280701754385,0.06666666666666667,0.19834710743801653,0.7208333333333333,0.028985507246376812,0.0,0.02857142857142857,0.16666666666666666,0.37037037037037035,0.8888888888888888,0.4528101802757158,0.294,0.0036231884057971015,0.08333333333333333,0.03084040092521203,0.21511627906976744,2024,0.35,0.35,0.35,0.35,0.55
Malik Washington,Wide Receiver,Virginia,ACC,0.18181818181818182,0.43373493975903615,0.44618256527811456,0.5652173913043478,0.8709677419354839,0.5333333333333333,,,0.6,4,0,1,1,1,1,0,0.6973400431344356,0.3010033444816053,0.5733925123209498,0.3602484472049689,0.006802721088435374,0.0,0.008875739644970414,0.16625,0.5504587155963303,0.05,0.3678696158323632,0.15568862275449097,0.05232558139534884,0.0,0.025477707006369428,0.30329670329670333,0.38596491228070173,0.13333333333333333,0.3939393939393939,0.5458333333333333,0.036231884057971016,0.0,0.005042016806722689,0.08735632183908046,0.04938271604938271,0.0,0.05620360551431601,0.22399999999999998,0.0,0.0,0.013107170393215111,0.12790697674418605,2024,0.9,1.0,1.0,1.0,0.9
Johnny Wilson,Wide Receiver,Florida State,ACC,1.0,0.9156626506024096,0.28797644798806377,,0.5161290322580645,0.6,,0.8987815357880974,0.6,4,0,1,1,1,1,0,0.201294033069734,0.06688963210702341,0.22365045969392164,0.48447204968944096,,,,,0.3486238532110092,0.25,0.4860302677532014,0.7664670658682633,,,,,0.10526315789473684,0.06666666666666667,0.10192837465564739,0.5333333333333333,,,,,0.06172839506172839,0.0,0.09650053022269353,0.316,0.0,0.0,0.006939090208172706,0.03488372093023256,2024,0.9,0.9,0.9,0.9,0.9
Casey Washington,Wide Receiver,Illinois,Big Ten,0.6363636363636364,0.5421686746987951,,,,,,,0.6,4,0,1,1,1,1,0,0.2588066139468009,0.13377926421404682,0.2465631034383376,0.4037267080745341,,,,,0.23853211009174313,0.0,0.13562281722933645,0.08383233532934133,,,,,0.18421052631578946,0.0,0.19834710743801653,0.5833333333333334,0.0,0.09090909090909091,0.031932773109243695,0.09195402298850575,0.1111111111111111,0.0,0.11452810180275716,0.23199999999999998,,,,,2024,1.0,1.0,1.0,1.0,1.0
Tejhaun Palmer,Wide Receiver,UAB,American Athletic,0.6363636363636364,0.6626506024096386,,,,,,,0.8,3,0,0,0,1,1,1,0.24442846872753415,0.23411371237458192,0.32783814162607716,0.68944099378882,,,,,0.22935779816513763,0.1,0.24272409778812573,0.4730538922155688,,,,,0.05263157894736842,0.0,0.045454545454545456,0.5,,,,,,,,,,,,,2024,0.35,0.35,0.35,,0.55
Jordan Whittington,Wide Receiver,Texas,Big 12,0.5454545454545454,0.6024096385542169,,0.5217391304347826,,,,,0.6,4,0,1,1,1,1,0,0.20848310567936737,0.033444816053511704,0.1752312880076087,0.29813664596273287,0.006802721088435374,0.0,0.014299802761341223,0.2125,0.41284403669724773,0.05,0.34342258440046564,0.2934131736526946,,,,,0.22807017543859648,0.2,0.25550964187327824,0.6041666666666666,0.007246376811594203,0.0,0.013445378151260505,0.1839080459770115,0.24691358024691357,0.0,0.2205726405090138,0.21600000000000003,0.007246376811594203,0.08333333333333333,0.04548959136468774,0.22906976744186044,2024,1.0,1.0,1.0,1.0,0.9
Ryan Flournoy,Wide Receiver,Southeast Missouri State,Big South-OVC,0.5454545454545454,0.5662650602409639,0.5534204272627508,0.5652173913043478,0.6774193548387096,0.7333333333333333,,,0.8,2,0,0,0,0,1,1,0.3163191948238677,0.2006688963210702,0.3196241750007205,0.46583850931677007,0.017006802721088437,0.047619047619047616,0.029585798816568046,0.24,0.5137614678899083,0.35,0.5366705471478463,0.47904191616766467,0.01744186046511628,0.14285714285714285,0.04640582347588717,0.5494505494505495,,,,,,,,,,,,,,,,,2024,0.15,0.15,,,0.15
Brenden Rice,Wide Receiver,USC,Pac-12,0.6363636363636364,0.6385542168674698,0.34642444835810926,0.30434782608695654,0.4838709677419355,0.3,,,0.4,4,1,1,1,1,0,0,0.23005032350826743,0.4013377926421404,0.2988731014208721,0.6459627329192548,,,,,0.3119266055045872,0.2,0.31955762514551805,0.45508982035928136,,,,,0.18421052631578946,0.2,0.20179063360881544,0.5916666666666667,0.043478260869565216,0.0,0.052100840336134456,0.19540229885057472,0.06172839506172839,0.2222222222222222,0.12937433722163308,0.42,,,,,2024,0.9,0.9,0.9,0.9,0.9
Devaughn Vele,Wide Receiver,Utah,Pac-12,0.8181818181818182,0.5783132530120482,0.44618256527811456,,0.45161290322580644,0.5333333333333333,,,1.2,4,0,0,0,0,1,1,0.21567217828900073,0.1003344481605351,0.21327492290399744,0.40993788819875776,,,,,0.45871559633027525,0.25,0.36845168800931316,0.26946107784431134,0.011627906976744186,0.0,0.007279344858962694,0.21978021978021978,0.20175438596491227,0.06666666666666667,0.26377410468319556,0.7041666666666666,,,,,0.012345679012345678,0.0,0.014846235418875928,0.14,,,,,2024,0.9,0.9,0.9,0.9,0.9
Tahj Washington,Wide Receiver,USC,Pac-12,0.2727272727272727,0.2289156626506024,,,0.3870967741935484,0.4,,,0.6,4,0,1,1,1,1,0,0.33069734004313445,0.26755852842809363,0.41603020434043286,0.670807453416149,0.0,0.0,0.010355029585798817,0.2625,0.41284403669724773,0.3,0.42083818393480793,0.45508982035928136,,,,,0.47368421052631576,0.06666666666666667,0.41046831955922863,0.46249999999999997,,,,,0.5185185185185185,0.6666666666666666,0.7900318133616119,0.366,0.010869565217391304,0.08333333333333333,0.015420200462606014,0.06744186046511627,2024,0.9,0.9,0.9,0.55,0.9
Cornelius Johnson,Wide Receiver,Michigan,Big Ten,0.7272727272727273,0.6867469879518072,0.5534204272627508,,0.5483870967741935,0.5666666666666667,,,0.6,4,0,1,1,1,1,0,0.24442846872753415,0.033444816053511704,0.21803037726604604,0.35403726708074534,0.006802721088435374,0.0,0.02514792899408284,0.30375,0.24770642201834864,0.3,0.2543655413271246,0.44910179640718556,,,,,0.3508771929824561,0.2,0.42768595041322316,0.6541666666666667,0.021739130434782608,0.0,0.031932773109243695,0.20689655172413793,0.18518518518518517,0.3333333333333333,0.271474019088017,0.33799999999999997,,,,,2024,1.0,1.0,1.0,1.0,1.0
