name,position,college,conference,height,weight,Y0_defensive_PD,Y0_defensive_QB HUR,Y0_defensive_SACKS,Y0_defensive_SOLO,Y0_defensive_TD,Y0_defensive_TFL,Y0_defensive_TOT,Y0_fumbles_FUM,Y0_fumbles_LOST,Y0_fumbles_REC,Y1_interceptions_AVG,Y1_interceptions_INT,Y1_interceptions_TD,Y1_interceptions_YDS,Y1_puntReturns_AVG,Y1_puntReturns_LONG,Y1_puntReturns_NO,Y1_puntReturns_TD,Y1_puntReturns_YDS,Y0_passing_ATT,Y0_passing_COMPLETIONS,Y0_passing_INT,Y0_passing_PCT,Y0_passing_TD,Y0_passing_YDS,Y0_passing_YPA,Y0_receiving_LONG,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_LONG,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_LONG,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_LONG,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_kickReturns_AVG,Y2_kickReturns_LONG,Y2_kickReturns_NO,Y2_kickReturns_TD,Y2_kickReturns_YDS,Y2_receiving_LONG,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_LONG,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y0_kickReturns_AVG,Y0_kickReturns_LONG,Y0_kickReturns_NO,Y0_kickReturns_TD,Y0_kickReturns_YDS,Y1_passing_ATT,Y1_passing_COMPLETIONS,Y1_passing_INT,Y1_passing_PCT,Y1_passing_TD,Y1_passing_YDS,Y1_passing_YPA,Y2_passing_ATT,Y2_passing_COMPLETIONS,Y2_passing_INT,Y2_passing_PCT,Y2_passing_TD,Y2_passing_YDS,Y2_passing_YPA,Y3_receiving_LONG,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_LONG,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,Y0_interceptions_AVG,Y0_interceptions_INT,Y0_interceptions_TD,Y0_interceptions_YDS,Y0_puntReturns_AVG,Y0_puntReturns_LONG,Y0_puntReturns_NO,Y0_puntReturns_TD,Y0_puntReturns_YDS,Y1_kickReturns_AVG,Y1_kickReturns_LONG,Y1_kickReturns_NO,Y1_kickReturns_TD,Y1_kickReturns_YDS,Y2_puntReturns_AVG,Y2_puntReturns_LONG,Y2_puntReturns_NO,Y2_puntReturns_TD,Y2_puntReturns_YDS,Y2_interceptions_AVG,Y2_interceptions_INT,Y2_interceptions_TD,Y2_interceptions_YDS,Y3_kickReturns_AVG,Y3_kickReturns_LONG,Y3_kickReturns_NO,Y3_kickReturns_TD,Y3_kickReturns_YDS,Y3_puntReturns_AVG,Y3_puntReturns_LONG,Y3_puntReturns_NO,Y3_puntReturns_TD,Y3_puntReturns_YDS,Y0_punting_In 20,Y0_punting_LONG,Y0_punting_NO,Y0_punting_TB,Y0_punting_YDS,Y0_punting_YPP,Y1_punting_In 20,Y1_punting_LONG,Y1_punting_NO,Y1_punting_TB,Y1_punting_YDS,Y1_punting_YPP,Y3_interceptions_AVG,Y3_interceptions_INT,Y3_interceptions_TD,Y3_interceptions_YDS,Y3_passing_ATT,Y3_passing_COMPLETIONS,Y3_passing_INT,Y3_passing_PCT,Y3_passing_TD,Y3_passing_YDS,Y3_passing_YPA,Y0_kicking_FGA,Y0_kicking_FGM,Y0_kicking_LONG,Y0_kicking_PCT,Y0_kicking_PTS,Y0_kicking_XPA,Y0_kicking_XPM,Y1_kicking_FGA,Y1_kicking_FGM,Y1_kicking_LONG,Y1_kicking_PCT,Y1_kicking_PTS,Y1_kicking_XPA,Y1_kicking_XPM,Y2_kicking_FGA,Y2_kicking_FGM,Y2_kicking_LONG,Y2_kicking_PCT,Y2_kicking_PTS,Y2_kicking_XPA,Y2_kicking_XPM,Y3_kicking_FGA,Y3_kicking_FGM,Y3_kicking_LONG,Y3_kicking_PCT,Y3_kicking_PTS,Y3_kicking_XPA,Y3_kicking_XPM,Y1_fumbles_FUM,Y1_fumbles_LOST,Y1_fumbles_REC,Y1_defensive_PD,Y1_defensive_QB HUR,Y1_defensive_SACKS,Y1_defensive_SOLO,Y1_defensive_TD,Y1_defensive_TFL,Y1_defensive_TOT,Y2_punting_In 20,Y2_punting_LONG,Y2_punting_NO,Y2_punting_TB,Y2_punting_YDS,Y2_punting_YPP,Y3_punting_In 20,Y3_punting_LONG,Y3_punting_NO,Y3_punting_TB,Y3_punting_YDS,Y3_punting_YPP,Y2_defensive_PD,Y2_defensive_QB HUR,Y2_defensive_SACKS,Y2_defensive_SOLO,Y2_defensive_TD,Y2_defensive_TFL,Y2_defensive_TOT,Y2_fumbles_FUM,Y2_fumbles_LOST,Y2_fumbles_REC,Y3_fumbles_FUM,Y3_fumbles_LOST,Y3_fumbles_REC,Y3_defensive_PD,Y3_defensive_QB HUR,Y3_defensive_SACKS,Y3_defensive_SOLO,Y3_defensive_TD,Y3_defensive_TFL,Y3_defensive_TOT,forty,bench,vertical,broad_jump,cone,shuttle
Calvin Ridley,Wide Receiver,Alabama,SEC,73.0,189.0,,,,,,,,,,,,,,,1.3,6.0,3.0,0.0,4.0,,,,,,,,78.0,63.0,5.0,967.0,15.3,2.0,13.0,0.0,17.0,8.5,52.0,72.0,7.0,769.0,10.7,5.0,7.0,1.0,21.0,4.2,,,,,,81.0,89.0,7.0,1045.0,11.7,1.0,2.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,15.0,31.0,110.0,6.88,4.41
Rashaad Penny,Running Back,San Diego State,Mountain West,71.0,220.0,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,33.0,19.0,2.0,135.0,7.1,289.0,95.0,23.0,2248.0,7.8,41.0,15.0,3.0,224.0,14.9,135.0,73.0,11.0,1005.0,7.4,33.5,100.0,24.0,3.0,804.0,33.0,8.0,1.0,120.0,15.0,61.0,55.0,4.0,368.0,6.0,30.6,100.0,17.0,2.0,521.0,,,,,,,,,,,,,,,,,,,,2.0,21.0,0.0,22.0,11.0,,,,,35.0,70.0,2.0,1.0,70.0,31.2,100.0,20.0,2.0,624.0,,,,,,,,,,25.0,57.0,20.0,0.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46,13.0,32.5,120.0,,
Terrell Edmunds,Safety,Virginia Tech,ACC,73.0,217.0,4.0,1.0,1.5,30.0,0.0,2.5,60.0,,,,7.0,4.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,2.0,0.0,70.0,,,,,,,,,,,19.0,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,3.0,1.0,0.0,45.0,0.0,2.5,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,,41.5,134.0,,
Taven Bryan,Defensive Tackle,Florida,SEC,77.0,291.0,0.0,3.0,4.0,19.0,0.0,6.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1.0,2.0,1.0,8.0,0.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,30.0,35.0,119.0,7.12,4.48
Mike Hughes,Cornerback,UCF,American Athletic,70.0,189.0,11.0,0.0,0.0,37.0,4.0,0.5,49.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,43.0,3.0,0.0,106.0,,,,,,,,,,,31.8,95.0,20.0,2.0,635.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,4.0,1.0,92.0,16.6,66.0,14.0,1.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,20.0,35.5,127.0,6.7,4.13
Sony Michel,Running Back,Georgia,SEC,71.0,214.0,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,32.0,9.0,1.0,96.0,10.7,156.0,75.0,16.0,1227.0,7.9,33.0,22.0,1.0,149.0,6.8,152.0,42.0,4.0,840.0,5.5,11.3,17.0,3.0,0.0,34.0,48.0,26.0,3.0,270.0,10.4,219.0,66.0,8.0,1161.0,5.3,,,,,,,,,,,,,,,,,,,,33.0,7.0,1.0,106.0,15.1,64.0,75.0,5.0,410.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,18.5,20.0,2.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,22.0,,,,4.21
Lamar Jackson,Quarterback,Louisville,ACC,74.0,216.0,,,,,,,,9.0,3.0,0.0,,,,,,,,,,430.0,254.0,10.0,0.591,27.0,3660.0,8.5,,,,,,232.0,75.0,18.0,1601.0,6.9,,,,,,260.0,72.0,21.0,1571.0,6.0,,,,,,,,,,,163.0,73.0,11.0,960.0,5.9,,,,,,409.0,230.0,9.0,0.562,30.0,3543.0,8.7,247.0,135.0,8.0,0.547,12.0,1840.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Corbett,Offensive Guard,Nevada,Mountain West,76.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15,19.0,28.0,106.0,7.87,4.5
Nick Chubb,Running Back,Georgia,SEC,71.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.0,30.0,7.5,223.0,55.0,15.0,1345.0,6.0,49.0,5.0,1.0,86.0,17.2,224.0,55.0,8.0,1130.0,5.0,,,,,,24.0,4.0,1.0,32.0,8.0,92.0,83.0,7.0,747.0,8.1,,,,,,,,,,,,,,,,,,,,27.0,18.0,2.0,213.0,11.8,219.0,83.0,14.0,1547.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,29.0,38.5,128.0,7.09,4.25
Ronald Jones II,Running Back,USC,Pac-12,71.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,14.0,1.0,187.0,13.4,261.0,86.0,19.0,1550.0,5.9,16.0,11.0,1.0,76.0,6.9,177.0,66.0,12.0,1082.0,6.1,,,,,,15.0,7.0,1.0,39.0,5.6,153.0,74.0,8.0,987.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Daniels,Center,Iowa,Big Ten,75.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,30.5,108.0,7.29,4.4
Courtland Sutton,Wide Receiver,SMU,American Athletic,75.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,68.0,12.0,1085.0,16.0,1.0,2.0,1.0,2.0,2.0,88.0,76.0,10.0,1246.0,16.4,,,,,,,,,,,51.0,49.0,9.0,862.0,17.6,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,0.0,27.0,13.5,,,,,,,,,,,,,,,,,,,,-8.0,-8.0,1.0,0.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,18.0,35.5,124.0,6.57,4.11
Harold Landry,Outside Linebacker,Boston College,ACC,74.0,252.0,2.0,2.0,5.0,22.0,0.0,8.5,38.0,,,,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,16.5,34.0,0.0,22.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64,24.0,36.0,119.0,6.88,4.19
Mike Gesicki,Tight End,Penn State,Big Ten,78.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,57.0,9.0,563.0,9.9,,,,,,53.0,48.0,5.0,679.0,14.1,,,,,,,,,,,33.0,13.0,1.0,125.0,9.6,,,,,,,,,,,,,,,,,,,,,,,,,30.0,11.0,0.0,114.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,22.0,41.5,129.0,6.76,4.1
Kerryon Johnson,Running Back,Auburn,SEC,72.0,213.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,55.0,24.0,2.0,194.0,8.1,285.0,60.0,18.0,1391.0,4.9,37.0,17.0,0.0,125.0,7.4,182.0,47.0,11.0,895.0,4.9,27.6,45.0,14.0,0.0,386.0,37.0,14.0,0.0,159.0,11.4,52.0,19.0,3.0,208.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,42.0,12.0,0.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,40.0,126.0,7.07,4.29
Dante Pettis,Wide Receiver,Washington,Pac-12,73.0,186.0,,,,,,,,3.0,2.0,0.0,,,,,11.0,68.0,26.0,2.0,287.0,,,,,,,,73.0,63.0,7.0,761.0,12.1,3.0,32.0,0.0,50.0,16.7,61.0,53.0,15.0,822.0,15.5,,,,,,,,,,,33.0,30.0,1.0,414.0,13.8,1.0,0.0,0.0,-8.0,-8.0,,,,,,,,,,,,,,,,,,,,48.0,17.0,1.0,259.0,15.2,,,,,,,,,,19.5,77.0,22.0,4.0,428.0,,,,,,16.9,89.0,16.0,2.0,271.0,,,,,,,,,,9.9,87.0,29.0,1.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Jackson,Cornerback,Iowa,Big Ten,72.0,196.0,18.0,0.0,0.0,34.0,2.0,0.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,8.0,2.0,168.0,7.2,17.0,5.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,10.0,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56,18.0,38.0,123.0,6.86,4.03
Breeland Speaks,Defensive End,Ole Miss,SEC,75.0,283.0,1.0,8.0,7.0,27.0,0.0,8.0,67.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,1.0,11.0,0.0,1.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87,,32.5,110.0,7.63,4.65
Christian Kirk,Wide Receiver,Texas A&M,SEC,70.0,201.0,,,,,,,,3.0,2.0,0.0,,,,,20.1,93.0,14.0,3.0,282.0,,,,,,,,81.0,71.0,10.0,919.0,12.9,4.0,28.0,0.0,31.0,7.8,69.0,83.0,9.0,928.0,11.2,8.0,20.0,0.0,35.0,4.4,17.5,40.0,22.0,0.0,385.0,66.0,80.0,7.0,1009.0,12.6,11.0,11.0,0.0,54.0,4.9,22.3,100.0,22.0,1.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,90.0,10.0,1.0,191.0,28.8,66.0,6.0,0.0,173.0,24.4,79.0,14.0,2.0,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,20.0,35.5,115.0,7.09,4.45
Uchenna Nwosu,Outside Linebacker,USC,Pac-12,74.0,251.0,13.0,9.0,9.5,47.0,0.0,11.5,75.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,3.0,28.0,0.0,7.5,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,20.0,32.0,119.0,,
Connor Williams,Offensive Guard,Texas,Big 12,77.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05,26.0,34.0,112.0,7.83,4.63
Anthony Miller,Wide Receiver,Memphis,American Athletic,71.0,201.0,,,,,,,,3.0,1.0,0.0,,,,,6.5,17.0,15.0,0.0,97.0,,,,,,,,89.0,96.0,18.0,1462.0,15.2,10.0,7.0,0.0,25.0,2.5,84.0,95.0,14.0,1434.0,15.1,12.0,41.0,1.0,69.0,5.8,26.3,47.0,4.0,0.0,105.0,82.0,47.0,5.0,694.0,14.8,9.0,15.0,2.0,54.0,6.0,15.5,17.0,2.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,6.0,2.0,0.0,11.0,,,,,,9.3,18.0,3.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,
Kemoko Turay,Defensive End,Rutgers,Big Ten,77.0,253.0,1.0,7.0,4.0,32.0,0.0,6.0,60.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,3.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,,,,,
M.J. Stewart,Cornerback,North Carolina,ACC,71.0,200.0,12.0,2.0,2.0,33.0,0.0,5.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,23.0,2.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,41.0,15.0,0.0,170.0,,,,,,,,,,,5.3,4.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,11.0,0.0,0.0,48.0,0.0,3.5,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,18.0,35.0,118.0,6.9,4.28
Jessie Bates III,Safety,Wake Forest,ACC,73.0,200.0,6.0,0.0,0.0,50.0,1.0,6.0,79.0,1.0,0.0,0.0,31.6,5.0,2.0,158.0,3.5,29.0,21.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,0.0,37.0,17.9,75.0,9.0,1.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,4.0,1.0,0.0,70.0,2.0,3.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donte Jackson,Cornerback,LSU,SEC,71.0,178.0,9.0,1.0,1.0,32.0,0.0,3.5,48.0,,,,20.0,2.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,27.0,8.0,0.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,23.4,40.0,7.0,0.0,164.0,1.5,6.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,8.0,0.0,0.0,32.0,0.0,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32,7.0,,124.0,,
Duke Dawson,Cornerback,Florida,SEC,71.0,197.0,9.0,0.0,0.0,23.0,1.0,2.0,34.0,,,,37.0,1.0,1.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,4.0,1.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,1.0,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,18.0,1.0,3.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46,15.0,,,,
Isaiah Oliver,Cornerback,Colorado,Pac-12,72.0,201.0,12.0,0.0,0.0,20.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.5,68.0,15.0,1.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,2.0,0.0,41.0,3.2,7.0,5.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,7.0,0.0,0.0,23.0,1.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,
Derrius Guice,Running Back,LSU,SEC,71.0,224.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,20.0,18.0,2.0,124.0,6.9,237.0,59.0,11.0,1251.0,5.3,29.0,9.0,1.0,106.0,11.8,183.0,96.0,15.0,1387.0,7.6,22.5,75.0,21.0,0.0,472.0,10.0,5.0,0.0,20.0,4.0,51.0,50.0,3.0,436.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,50.0,11.0,0.0,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,15.0,31.5,,,
James Washington,Wide Receiver,Oklahoma State,Big 12,71.0,213.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,86.0,74.0,13.0,1549.0,20.9,3.0,11.0,1.0,12.0,4.0,91.0,71.0,10.0,1380.0,19.4,4.0,16.0,0.0,28.0,7.0,19.7,27.0,3.0,0.0,59.0,75.0,53.0,10.0,1087.0,20.5,1.0,10.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,68.0,28.0,6.0,456.0,16.3,1.0,20.0,0.0,20.0,20.0,,,,,,,,,,2.0,2.0,1.0,0.0,2.0,,,,,,,,,,22.0,22.0,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,14.0,34.5,120.0,7.11,4.32
