name,position,college,conference,height,weight,Y0_defensive_PD,Y0_defensive_QB HUR,Y0_defensive_SACKS,Y0_defensive_SOLO,Y0_defensive_TD,Y0_defensive_TFL,Y0_defensive_TOT,Y0_fumbles_FUM,Y0_fumbles_LOST,Y0_fumbles_REC,Y1_interceptions_AVG,Y1_interceptions_INT,Y1_interceptions_TD,Y1_interceptions_YDS,Y1_puntReturns_AVG,Y1_puntReturns_LONG,Y1_puntReturns_NO,Y1_puntReturns_TD,Y1_puntReturns_YDS,Y0_passing_ATT,Y0_passing_COMPLETIONS,Y0_passing_INT,Y0_passing_PCT,Y0_passing_TD,Y0_passing_YDS,Y0_passing_YPA,Y0_receiving_LONG,Y0_receiving_REC,Y0_receiving_TD,Y0_receiving_YDS,Y0_receiving_YPR,Y0_rushing_CAR,Y0_rushing_LONG,Y0_rushing_TD,Y0_rushing_YDS,Y0_rushing_YPC,Y1_receiving_LONG,Y1_receiving_REC,Y1_receiving_TD,Y1_receiving_YDS,Y1_receiving_YPR,Y1_rushing_CAR,Y1_rushing_LONG,Y1_rushing_TD,Y1_rushing_YDS,Y1_rushing_YPC,Y2_kickReturns_AVG,Y2_kickReturns_LONG,Y2_kickReturns_NO,Y2_kickReturns_TD,Y2_kickReturns_YDS,Y2_receiving_LONG,Y2_receiving_REC,Y2_receiving_TD,Y2_receiving_YDS,Y2_receiving_YPR,Y2_rushing_CAR,Y2_rushing_LONG,Y2_rushing_TD,Y2_rushing_YDS,Y2_rushing_YPC,Y0_kickReturns_AVG,Y0_kickReturns_LONG,Y0_kickReturns_NO,Y0_kickReturns_TD,Y0_kickReturns_YDS,Y1_passing_ATT,Y1_passing_COMPLETIONS,Y1_passing_INT,Y1_passing_PCT,Y1_passing_TD,Y1_passing_YDS,Y1_passing_YPA,Y2_passing_ATT,Y2_passing_COMPLETIONS,Y2_passing_INT,Y2_passing_PCT,Y2_passing_TD,Y2_passing_YDS,Y2_passing_YPA,Y3_receiving_LONG,Y3_receiving_REC,Y3_receiving_TD,Y3_receiving_YDS,Y3_receiving_YPR,Y3_rushing_CAR,Y3_rushing_LONG,Y3_rushing_TD,Y3_rushing_YDS,Y3_rushing_YPC,Y0_interceptions_AVG,Y0_interceptions_INT,Y0_interceptions_TD,Y0_interceptions_YDS,Y0_puntReturns_AVG,Y0_puntReturns_LONG,Y0_puntReturns_NO,Y0_puntReturns_TD,Y0_puntReturns_YDS,Y1_kickReturns_AVG,Y1_kickReturns_LONG,Y1_kickReturns_NO,Y1_kickReturns_TD,Y1_kickReturns_YDS,Y2_puntReturns_AVG,Y2_puntReturns_LONG,Y2_puntReturns_NO,Y2_puntReturns_TD,Y2_puntReturns_YDS,Y2_interceptions_AVG,Y2_interceptions_INT,Y2_interceptions_TD,Y2_interceptions_YDS,Y3_kickReturns_AVG,Y3_kickReturns_LONG,Y3_kickReturns_NO,Y3_kickReturns_TD,Y3_kickReturns_YDS,Y3_puntReturns_AVG,Y3_puntReturns_LONG,Y3_puntReturns_NO,Y3_puntReturns_TD,Y3_puntReturns_YDS,Y0_punting_In 20,Y0_punting_LONG,Y0_punting_NO,Y0_punting_TB,Y0_punting_YDS,Y0_punting_YPP,Y1_punting_In 20,Y1_punting_LONG,Y1_punting_NO,Y1_punting_TB,Y1_punting_YDS,Y1_punting_YPP,Y3_interceptions_AVG,Y3_interceptions_INT,Y3_interceptions_TD,Y3_interceptions_YDS,Y3_passing_ATT,Y3_passing_COMPLETIONS,Y3_passing_INT,Y3_passing_PCT,Y3_passing_TD,Y3_passing_YDS,Y3_passing_YPA,Y0_kicking_FGA,Y0_kicking_FGM,Y0_kicking_LONG,Y0_kicking_PCT,Y0_kicking_PTS,Y0_kicking_XPA,Y0_kicking_XPM,Y1_kicking_FGA,Y1_kicking_FGM,Y1_kicking_LONG,Y1_kicking_PCT,Y1_kicking_PTS,Y1_kicking_XPA,Y1_kicking_XPM,Y2_kicking_FGA,Y2_kicking_FGM,Y2_kicking_LONG,Y2_kicking_PCT,Y2_kicking_PTS,Y2_kicking_XPA,Y2_kicking_XPM,Y3_kicking_FGA,Y3_kicking_FGM,Y3_kicking_LONG,Y3_kicking_PCT,Y3_kicking_PTS,Y3_kicking_XPA,Y3_kicking_XPM,Y1_fumbles_FUM,Y1_fumbles_LOST,Y1_fumbles_REC,Y1_defensive_PD,Y1_defensive_QB HUR,Y1_defensive_SACKS,Y1_defensive_SOLO,Y1_defensive_TD,Y1_defensive_TFL,Y1_defensive_TOT,Y2_punting_In 20,Y2_punting_LONG,Y2_punting_NO,Y2_punting_TB,Y2_punting_YDS,Y2_punting_YPP,Y3_punting_In 20,Y3_punting_LONG,Y3_punting_NO,Y3_punting_TB,Y3_punting_YDS,Y3_punting_YPP,Y2_defensive_PD,Y2_defensive_QB HUR,Y2_defensive_SACKS,Y2_defensive_SOLO,Y2_defensive_TD,Y2_defensive_TFL,Y2_defensive_TOT,Y2_fumbles_FUM,Y2_fumbles_LOST,Y2_fumbles_REC,Y3_fumbles_FUM,Y3_fumbles_LOST,Y3_fumbles_REC,Y3_defensive_PD,Y3_defensive_QB HUR,Y3_defensive_SACKS,Y3_defensive_SOLO,Y3_defensive_TD,Y3_defensive_TFL,Y3_defensive_TOT,forty,bench,vertical,broad_jump,cone,shuttle
Payton Turner,Defensive End,Houston,American Athletic,78.0,268.0,0.0,1.0,5.0,17.0,0.0,10.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,4.0,20.0,0.0,8.0,34.0,,,,,,,,,,,,,4.0,4.0,0.0,21.0,0.0,4.5,42.0,,,,,,,1.0,3.0,1.0,10.0,0.0,2.0,14.0,,23.0,35.5,,6.98,4.33
Eric Stokes,Cornerback,Georgia,SEC,73.0,194.0,4.0,1.0,0.0,14.0,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,4.0,2.0,94.0,,,,,,,,,,,27.0,8.0,1.0,1.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,30.0,0.0,1.0,38.0,,,,,,,,,,,,,9.0,0.0,0.0,16.0,1.0,1.0,20.0,,,,,,,,,,,,,,4.31,14.0,38.5,128.0,6.96,4.36
Gregory Rousseau,Defensive End,Miami,ACC,79.0,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,7.0,15.5,34.0,0.0,19.5,54.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,,4.68,21.0,30.0,115.0,,
Odafe Oweh,Outside Linebacker,Penn State,Big Ten,77.0,257.0,1.0,1.0,0.0,20.0,0.0,6.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,13.0,0.0,5.0,21.0,,,,,,,,,,,,,0.0,1.0,2.0,5.0,0.0,2.0,5.0,,,,,,,,,,,,,,,,,,,
Joe Tryon,Outside Linebacker,Washington,Pac-12,77.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,8.0,27.0,0.0,12.5,41.0,,,,,,,,,,,,,1.0,0.0,1.0,8.0,0.0,2.0,17.0,,,,,,,,,,,,,,4.69,22.0,35.0,116.0,7.18,4.36
Tyson Campbell,Cornerback,Georgia,SEC,73.0,193.0,5.0,0.0,0.0,20.0,0.0,2.5,29.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,8.0,0.0,0.5,14.0,,,,,,,,,,,,,1.0,0.0,0.0,29.0,1.0,0.5,45.0,0.0,0.0,2.0,,,,,,,,,,,4.4,12.0,34.5,124.0,7.15,4.45
Elijah Moore,Wide Receiver,Ole Miss,SEC,70.0,178.0,,,,,,,,1.0,0.0,0.0,,,,,6.1,55.0,14.0,0.0,86.0,,,,,,,,91.0,86.0,8.0,1193.0,13.9,14.0,13.0,0.0,64.0,4.6,55.0,67.0,6.0,850.0,12.7,4.0,3.0,0.0,-1.0,-0.3,18.5,28.0,12.0,0.0,222.0,50.0,36.0,2.0,398.0,11.1,3.0,6.0,0.0,8.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,10.0,3.0,0.0,11.0,,,,,,3.4,15.0,10.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35,17.0,36.0,121.0,6.63,4.07
Javonte Williams,Running Back,North Carolina,ACC,70.0,212.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,41.0,25.0,3.0,305.0,12.2,157.0,65.0,19.0,1140.0,7.3,26.0,17.0,1.0,176.0,10.4,166.0,40.0,5.0,933.0,5.6,,,,,,35.0,8.0,0.0,65.0,8.1,43.0,22.0,5.0,224.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,22.0,36.0,123.0,6.97,4.09
Jevon Holland,Safety,Oregon,Pac-12,73.0,207.0,,,,,,,,,,,16.0,4.0,1.0,64.0,15.3,81.0,16.0,0.0,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.6,5.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,4.0,1.0,0.0,40.0,1.0,4.5,66.0,,,,,,,,,,,,,4.0,0.0,0.0,22.0,0.0,0.0,30.0,1.0,1.0,0.0,,,,,,,,,,,4.48,19.0,35.5,126.0,,4.14
Landon Dickerson,Center,Alabama,SEC,78.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Barmore,Defensive Tackle,Alabama,SEC,76.0,310.0,3.0,5.0,6.0,20.0,0.0,7.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,12.0,0.0,6.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93,,,,,
Teven Jenkins,Offensive Tackle,Oklahoma State,Big 12,78.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01,36.0,32.5,106.0,7.72,4.66
Richie Grant,Safety,UCF,American Athletic,72.0,197.0,5.0,1.0,1.0,49.0,0.0,3.5,72.0,0.0,0.0,2.0,39.0,1.0,1.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,3.0,0.0,25.0,,,,,,,,,,,13.0,13.0,1.0,0.0,13.0,6.5,6.0,0.0,39.0,18.8,22.0,4.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,45.0,1.0,3.0,72.0,,,,,,,,,,,,,3.0,0.0,0.0,68.0,0.0,3.0,108.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,1.0,32.0,4.49,12.0,34.5,129.0,6.78,4.27
Levi Onwuzurike,Defensive Tackle,Washington,Pac-12,75.0,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,20.0,0.0,6.0,45.0,,,,,,,,,,,,,0.0,2.0,3.0,16.0,0.0,6.0,31.0,,,,,,,0.0,0.0,2.0,11.0,0.0,3.5,16.0,4.89,29.0,30.0,109.0,,
Trevon Moehrig,Safety,TCU,Big 12,73.0,202.0,9.0,0.0,0.0,30.0,0.0,2.0,47.0,1.0,1.0,0.0,17.5,4.0,0.0,70.0,3.5,7.0,2.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,,,,,,,,,,,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,11.0,0.0,0.0,43.0,0.0,1.5,62.0,,,,,,,,,,,,,1.0,0.0,0.0,11.0,0.0,1.0,14.0,,,,,,,,,,,,,,4.5,,33.0,,,4.19
Kelvin Joseph,Cornerback,Kentucky,SEC,72.0,197.0,1.0,0.0,0.0,14.0,1.0,0.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,4.0,1.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,11.0,0.0,0.0,12.0,,,,,,,,,,,,,,4.34,,35.0,128.0,7.21,4.22
Jackson Carman,Offensive Tackle,Clemson,ACC,77.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asante Samuel Jr.,Cornerback,Florida State,ACC,70.0,180.0,6.0,0.0,0.0,22.0,0.0,1.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,3.0,0.0,74.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,34.0,0.0,1.0,48.0,,,,,,,,,,,,,9.0,0.0,0.0,13.0,0.0,1.0,15.0,,,,,,,,,,,,,,4.45,12.0,35.0,124.0,6.95,4.13
Rondale Moore,Wide Receiver,Purdue,Big Ten,67.0,181.0,,,,,,,,,,,,,,,7.2,28.0,5.0,0.0,36.0,,,,,,,,33.0,35.0,0.0,270.0,7.7,6.0,11.0,1.0,32.0,5.3,70.0,29.0,2.0,387.0,13.3,3.0,4.0,0.0,3.0,1.0,20.1,48.0,33.0,0.0,662.0,70.0,114.0,12.0,1258.0,11.0,21.0,76.0,2.0,213.0,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,34.0,11.0,0.0,151.0,6.8,24.0,12.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,4.28,,42.5,,6.65,4.06
Azeez Ojulari,Outside Linebacker,Georgia,SEC,74.0,249.0,2.0,4.0,9.5,22.0,0.0,12.5,31.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.5,15.0,0.0,5.0,35.0,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,1.0,4.0,,,,,,,,,,,,,,4.63,26.0,30.0,127.0,7.27,4.34
Samuel Cosmi,Offensive Tackle,Texas,Big 12,78.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,4.87,36.0,30.0,117.0,7.35,4.39
Jeremiah Owusu-Koramoah,Inside Linebacker,Notre Dame,FBS Independents,74.0,221.0,3.0,1.0,1.5,41.0,0.0,11.0,61.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,4.0,3.0,8.5,52.0,0.0,13.5,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,124.0,6.8,4.15
Dayo Odeyingbo,Defensive End,Vanderbilt,SEC,77.0,285.0,1.0,9.0,5.5,15.0,0.0,8.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.5,20.0,0.0,12.0,45.0,,,,,,,,,,,,,2.0,6.0,2.5,17.0,1.0,6.5,28.0,0.0,0.0,1.0,,,,0.0,1.0,2.5,11.0,0.0,4.5,21.0,,,,,,
Pat Freiermuth,Tight End,Penn State,Big Ten,77.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,23.0,1.0,310.0,13.5,,,,,,28.0,43.0,7.0,507.0,11.8,,,,,,,,,,,27.0,26.0,8.0,368.0,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,
D'Wayne Eskridge,Wide Receiver,Western Michigan,Mid-American,69.0,190.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,85.0,33.0,8.0,768.0,23.3,2.0,27.0,0.0,43.0,21.5,43.0,3.0,0.0,73.0,24.3,,,,,,,,,,,84.0,38.0,3.0,776.0,20.4,,,,,,27.5,100.0,17.0,1.0,467.0,,,,,,,,,,,,,,,50.0,30.0,3.0,506.0,16.9,4.0,12.0,0.0,13.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,35.0,124.0,6.93,4.22
Tutu Atwell,Wide Receiver,Louisville,ACC,69.0,155.0,,,,,,,,1.0,1.0,0.0,,,,,21.0,50.0,4.0,0.0,84.0,,,,,,,,66.0,46.0,7.0,625.0,13.6,2.0,2.0,1.0,-2.0,-1.0,90.0,70.0,12.0,1276.0,18.2,8.0,11.0,0.0,29.0,3.6,,,,,,53.0,24.0,2.0,406.0,16.9,1.0,0.0,0.0,-5.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42,,33.0,117.0,6.89,4.14
Nick Bolton,Inside Linebacker,Missouri,SEC,71.0,237.0,5.0,1.0,2.0,53.0,0.0,8.0,95.0,0.0,0.0,1.0,19.0,2.0,1.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,1.0,70.0,1.0,7.5,100.0,,,,,,,,,,,,,0.0,0.0,1.0,12.0,0.0,1.0,22.0,,,,,,,,,,,,,,4.6,24.0,32.0,,7.4,4.5
Terrace Marshall Jr.,Wide Receiver,LSU,SEC,75.0,205.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,75.0,48.0,10.0,731.0,15.2,,,,,,41.0,46.0,13.0,671.0,14.6,,,,,,,,,,,52.0,12.0,0.0,192.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,19.0,39.0,125.0,,
Pete Werner,Inside Linebacker,Ohio State,Big Ten,75.0,238.0,1.0,2.0,1.0,28.0,0.0,2.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,3.0,0.0,0.0,39.0,0.0,5.5,64.0,,,,,,,,,,,,,7.0,1.0,3.0,38.0,0.0,7.5,58.0,,,,,,,0.0,0.0,0.0,6.0,0.0,0.5,9.0,4.58,20.0,39.5,122.0,6.95,4.38
Carlos Basham Jr.,Defensive End,Wake Forest,ACC,75.0,274.0,1.0,2.0,5.0,20.0,0.0,5.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,11.0,26.0,0.0,18.0,57.0,,,,,,,,,,,,,1.0,5.0,4.5,36.0,1.0,11.0,64.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,15.0,0.0,2.0,24.0,,,,,,
Creed Humphrey,Center,Oklahoma,Big 12,76.0,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,29.0,33.0,112.0,7.5,4.49
Kyle Trask,Quarterback,Florida,SEC,77.0,236.0,,,,,,,,5.0,3.0,0.0,,,,,,,,,,437.0,301.0,8.0,0.689,43.0,4283.0,9.8,,,,,,64.0,26.0,3.0,50.0,0.8,,,,,,63.0,16.0,4.0,8.0,0.1,,,,,,,,,,,5.0,12.0,1.0,-4.0,-0.8,,,,,,354.0,237.0,7.0,0.669,25.0,2941.0,8.3,22.0,14.0,0.0,0.636,1.0,162.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,31.5,113.0,7.08,4.6
