collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeamId,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade
4036163,103580,152,NC State,ACC,28,Washington,2019,206,6,33,Kelvin Harmon,Wide Receiver,75,221,100.0,14.0,72.0
3920867,103784,2006,Akron,Mid-American,23,Pittsburgh,2019,207,6,34,Ulysees Gilbert III,Inside Linebacker,72,224,358.0,28.0,32.0
3914397,104052,189,Bowling Green,Mid-American,27,Tampa Bay,2019,208,6,35,Scott Miller,Wide Receiver,69,174,,,
3122915,103614,52,Florida State,ACC,26,Seattle,2019,209,6,36,Demarcus Christmas,Defensive Tackle,75,294,222.0,19.0,52.0
3121578,103658,2,Auburn,SEC,4,Cincinnati,2019,210,6,37,Deshaun Davis,Inside Linebacker,71,234,225.0,14.0,51.0
3705353,103590,201,Oklahoma,Big 12,4,Cincinnati,2019,211,6,38,Rodney Anderson,Running Back,72,224,197.0,14.0,56.0
4259480,103630,2579,South Carolina,SEC,29,Carolina,2019,212,6,39,Dennis Daley,Offensive Tackle,77,317,167.0,17.0,60.0
3122135,102700,245,Texas A&M,SEC,6,Dallas,2019,213,6,40,Donovan Wilson,Safety,72,199,234.0,22.0,50.0
4361606,103889,328,Utah State,Mountain West,12,Kansas City,2019,214,6,41,Darwin Thompson,Running Back,68,198,305.0,29.0,39.0
3924310,103593,142,Missouri,SEC,27,Tampa Bay,2019,215,7,1,Terry Beckner Jr.,Defensive Tackle,76,296,195.0,17.0,56.0
3115922,104053,356,Illinois,Big Ten,12,Kansas City,2019,216,7,2,Nick Allegretti,Center,76,310,,,
3929845,103577,251,Texas,Big 12,16,Minnesota,2019,217,7,3,Kris Boyd,Cornerback,72,201,86.0,12.0,73.0
3915536,103854,194,Ohio State,Big Ten,6,Dallas,2019,218,7,4,Mike Weber,Running Back,70,211,190.0,13.0,57.0
3115949,103635,120,Maryland,Big Ten,23,Pittsburgh,2019,219,7,5,Derwin Gray,Offensive Guard,77,320,267.0,17.0,45.0
3122143,104054,245,Texas A&M,SEC,34,Houston,2019,220,7,6,Cullen Gillaspia,Running Back,73,234,,,
3126245,103776,2655,Tulane,American Athletic,5,Cleveland,2019,221,7,7,Donnie Lewis Jr.,Cornerback,72,190,366.0,42.0,31.0
3919104,103885,2226,Florida Atlantic,Conference USA,3,Chicago,2019,222,7,8,Kerrith Whyte Jr.,Running Back,70,197,262.0,24.0,46.0
3121034,103770,2571,South Dakota State,MVFC,4,Cincinnati,2019,223,7,9,Jordan Brown,Cornerback,72,201,194.0,23.0,56.0
4035014,103867,61,Georgia,SEC,8,Detroit,2019,224,7,10,Isaac Nauta,Tight End,75,244,191.0,14.0,57.0
3957672,103888,2448,North Carolina A&T,MEAC,2,Buffalo,2019,225,7,11,Darryl Johnson Jr.,Outside Linebacker,78,253,279.0,24.0,42.0
3116431,104007,2628,TCU,Big 12,9,Green Bay,2019,226,7,12,Ty Summers,Inside Linebacker,73,241,284.0,18.0,41.0
3120508,103699,256,James Madison,CAA,28,Washington,2019,227,7,13,Jimmy Moreland,Cornerback,70,179,290.0,34.0,40.0
3122818,103656,103,Boston College,ACC,2,Buffalo,2019,228,7,14,Tommy Sweeney,Tight End,77,251,151.0,10.0,63.0
3910660,104055,12,Arizona,Pac-12,8,Detroit,2019,229,7,15,PJ Johnson,Defensive Tackle,76,334,,,
3933407,104056,2504,Prairie View A&M,SWAC,13,Las Vegas,2019,230,7,16,Quinton Bell,Defensive End,76,219,,,
3932433,103698,87,Notre Dame,FBS Independents,18,New Orleans,2019,231,7,17,Alize Mack,Tight End,76,249,204.0,16.0,55.0
3915238,104057,96,Kentucky,SEC,19,New York,2019,232,7,18,George Asafo-Adjei,Offensive Guard,76,305,,,
3843217,104058,2,Auburn,SEC,15,Miami,2019,233,7,19,Chandler Cox,Fullback,72,238,,,
3886818,103633,264,Washington,Pac-12,15,Miami,2019,234,7,20,Myles Gaskin,Running Back,69,205,236.0,19.0,50.0
3121587,103600,2,Auburn,SEC,30,Jacksonville,2019,235,7,21,Dontavius Russell,Defensive Tackle,75,319,133.0,11.0,66.0
3933064,103882,62,Hawai'i,Mountain West,26,Seattle,2019,236,7,22,John Ursua,Wide Receiver,69,178,335.0,45.0,35.0
3915174,103594,61,Georgia,SEC,29,Carolina,2019,237,7,23,Terry Godwin,Wide Receiver,71,184,274.0,35.0,44.0
4408864,104059,2673,Valdosta State,Gulf South,3,Chicago,2019,238,7,24,Stephen Denmark,Cornerback,75,212,,,
4038938,103887,2483,Oregon,Pac-12,16,Minnesota,2019,239,7,25,Dillon Mitchell,Wide Receiver,73,197,188.0,25.0,58.0
3122865,103669,254,Utah,Pac-12,11,Indianapolis,2019,240,7,26,Jackson Barton,Offensive Tackle,79,310,233.0,23.0,50.0
3122692,103583,2483,Oregon,Pac-12,6,Dallas,2019,241,7,27,Jalen Jelks,Defensive End,77,256,113.0,13.0,69.0
3139036,104060,2132,Cincinnati,American Athletic,24,Los Angeles,2019,242,7,28,Cortez Broughton,Defensive Tackle,74,293,,,
3116179,104061,213,Penn State,Big Ten,14,Los Angeles,2019,243,7,29,Nick Scott,Safety,71,201,,,
3124890,104062,70,Idaho,Big Sky,18,New Orleans,2019,244,7,30,Kaden Elliss,Outside Linebacker,74,238,,,
3124015,103688,183,Syracuse,ACC,19,New York,2019,245,7,31,Chris Slayton,Defensive Tackle,76,307,254.0,23.0,47.0
3691031,103801,145,Ole Miss,SEC,11,Indianapolis,2019,246,7,32,Javon Patterson,Center,75,307,238.0,5.0,49.0
3917067,103769,36,Colorado State,Mountain West,16,Minnesota,2019,247,7,33,Olabisi Johnson,Wide Receiver,73,204,224.0,28.0,52.0
3120434,104063,2415,Morgan State,MEAC,22,Arizona,2019,248,7,34,Joshua Miles,Offensive Tackle,77,314,,,
3138765,103928,218,Temple,American Athletic,22,Arizona,2019,249,7,35,Michael Dogbe,Defensive End,75,284,370.0,27.0,31.0
4038201,104064,2005,Air Force,Mountain West,16,Minnesota,2019,250,7,36,Austin Cutting,Long Snapper,75,245,,,
3139453,103653,2641,Texas Tech,Big 12,14,Los Angeles,2019,251,7,37,Dakota Allen,Inside Linebacker,73,232,207.0,12.0,54.0
3128743,104011,145,Ole Miss,SEC,17,New England,2019,252,7,38,Ken Webster,Cornerback,71,203,322.0,39.0,36.0
3122420,103863,197,Oklahoma State,Big 12,28,Washington,2019,253,7,39,Jordan Brailford,Defensive End,75,252,244.0,22.0,49.0
3932936,103591,26,UCLA,Pac-12,22,Arizona,2019,254,7,40,Caleb Wilson,Tight End,76,240,182.0,13.0,59.0
