collegeAthleteId,nflAthleteId,collegeId,collegeTeam,collegeConference,nflTeamId,nflTeam,year,overall,round,pick,name,position,height,weight,preDraftRanking,preDraftPositionRanking,preDraftGrade
4362619,106403,96,Kentucky,SEC,28,Washington,2023,193,6,16,Chris Rodriguez Jr.,Running Back,72.0,217.0,202.0,15.0,48.0
4362117,106650,251,Texas,Big 12,12,Kansas City,2023,194,6,17,Keondre Coburn,Defensive Tackle,74.0,332.0,244.0,18.0,42.0
4362019,106356,154,Wake Forest,ACC,18,New Orleans,2023,195,6,18,A.T. Perry,Wide Receiver,76.0,198.0,107.0,14.0,68.0
4569068,106740,2199,Eastern Michigan,Mid-American,27,Tampa Bay,2023,196,6,19,Jose Ramirez,Outside Linebacker,74.0,242.0,134.0,8.0,61.0
4426844,106428,24,Stanford,Pac-12,15,Miami,2023,197,6,20,Elijah Higgins,Wide Receiver,75.0,235.0,144.0,20.0,60.0
4570084,107468,167,New Mexico,Mountain West,26,Seattle,2023,198,6,21,Jerrick Reed II,Safety,,,,,
4569301,106893,2483,Oregon,Pac-12,33,Baltimore,2023,199,6,22,Malaesala Aumavae-Laulu,Offensive Tackle,78.0,317.0,253.0,22.0,40.0
4373684,107171,68,Boise State,Mountain West,24,Los Angeles,2023,200,6,23,Scott Matlock,Defensive Tackle,76.0,308.0,121.0,10.0,64.0
4372774,106391,87,Notre Dame,FBS Independents,34,Houston,2023,201,6,24,Jarrett Patterson,Center,77.0,306.0,235.0,8.0,43.0
4257580,107048,164,Rutgers,Big Ten,30,Jacksonville,2023,202,6,25,Christian Braswell,Cornerback,,,,,
4360239,106519,57,Florida,SEC,13,Las Vegas,2023,203,6,26,Amari Burney,Outside Linebacker,74.0,230.0,243.0,17.0,42.0
4361834,107042,99,LSU,SEC,20,New York,2023,204,6,27,Jarrick Bernard-Converse,Cornerback,,,325.0,39.0,32.0
4686422,106821,66,Iowa State,Big 12,34,Houston,2023,205,6,28,Xavier Hutchinson,Wide Receiver,74.0,203.0,127.0,18.0,63.0
4368003,106729,163,Princeton,Ivy,4,Cincinnati,2023,206,6,29,Andrei Iosivas,Wide Receiver,75.0,205.0,216.0,28.0,46.0
4242519,107055,2,Auburn,SEC,9,Green Bay,2023,207,6,30,Anders Carlson,Place Kicker,,,,,
4373320,107079,221,Pittsburgh,ACC,30,Jacksonville,2023,208,6,31,Erick Hallett II,Safety,,,,,
4686553,108036,295,Old Dominion,Sun Belt,19,New York,2023,209,6,32,Tre Hawkins III,Cornerback,75.0,195.0,,,
4427095,106903,2335,Liberty,FBS Independents,17,New England,2023,210,6,33,Demario Douglas,Wide Receiver,68.0,179.0,197.0,25.0,49.0
4368468,107088,2681,Wagner,NEC,11,Indianapolis,2023,211,6,34,Titus Leo,Inside Linebacker,,,,,
4431453,106459,2306,Kansas State,Big 12,6,Dallas,2023,212,6,35,Deuce Vaughn,Running Back,65.0,179.0,191.0,14.0,50.0
4362225,106839,277,West Virginia,Big 12,22,Arizona,2023,213,6,36,Dante Stills,Defensive Tackle,76.0,286.0,307.0,22.0,34.0
4259546,107973,127,Michigan State,Big Ten,17,New England,2023,214,6,37,Ameer Speed,Cornerback,,,,,
4685035,106360,145,Ole Miss,SEC,14,Los Angeles,2023,215,6,38,Zach Evans,Running Back,71.0,202.0,160.0,13.0,56.0
4428914,106474,2628,TCU,Big 12,25,San Francisco,2023,216,6,39,Dee Winters,Inside Linebacker,71.0,227.0,180.0,13.0,51.0
4258197,106842,130,Michigan,Big Ten,4,Cincinnati,2023,217,6,40,Brad Robbins,Punter,73.0,199.0,345.0,4.0,30.0
4246741,108037,338,Kennesaw State,Atlantic Sun,3,Chicago,2023,218,7,1,Travis Bell,Defensive Tackle,73.0,280.0,,,
4373266,106766,153,North Carolina,ACC,8,Detroit,2023,219,7,2,Antoine Green,Wide Receiver,74.0,199.0,118.0,15.0,65.0
4361417,106419,295,Old Dominion,Sun Belt,20,New York,2023,220,7,3,Zack Kuntz,Tight End,79.0,255.0,138.0,11.0,61.0
4685145,106647,245,Texas A&M,SEC,11,Indianapolis,2023,221,7,4,Jaylon Jones,Cornerback,74.0,200.0,211.0,27.0,46.0
4430388,106470,5,UAB,Conference USA,16,Minnesota,2023,222,7,5,DeWayne McBride,Running Back,70.0,209.0,141.0,11.0,60.0
5125875,107070,351,Wingate,South Atlantic,14,Los Angeles,2023,223,7,6,Ethan Evans,Punter,,,,,
4567111,106670,333,Alabama,SEC,1,Atlanta,2023,224,7,7,DeMarcco Hellams,Safety,73.0,203.0,194.0,17.0,49.0
4362845,106919,2579,South Carolina,SEC,1,Atlanta,2023,225,7,8,Jovaughn Gwyn,Offensive Guard,74.0,297.0,348.0,21.0,30.0
4360786,107983,2026,App State,Sun Belt,30,Jacksonville,2023,226,7,9,Cooper Hodges,Offensive Guard,,,,,
4568682,107609,153,North Carolina,ACC,30,Jacksonville,2023,227,7,10,Raymond Vohasek,Defensive Tackle,,,,,
4250945,107796,2630,UT Martin,OVC,10,Tennessee,2023,228,7,11,Colton Dowell,Wide Receiver,,,,,
4243220,106396,30,USC,Pac-12,33,Baltimore,2023,229,7,12,Andrew Vorhees,Offensive Guard,78.0,310.0,229.0,12.0,43.0
4426498,106400,145,Ole Miss,SEC,2,Buffalo,2023,230,7,13,Nick Broeker,Offensive Guard,76.0,305.0,185.0,9.0,51.0
4362497,106788,9,Arizona State,Pac-12,13,Las Vegas,2023,231,7,14,Nesta Jade Silvera,Defensive Tackle,74.0,304.0,289.0,21.0,37.0
4430965,106726,96,Kentucky,SEC,9,Green Bay,2023,232,7,15,Carrington Valentine,Cornerback,72.0,193.0,159.0,20.0,56.0
4249214,106909,309,Louisiana,Sun Belt,28,Washington,2023,233,7,16,Andre Jones,Outside Linebacker,77.0,248.0,266.0,19.0,39.0
4361835,106837,197,Oklahoma State,Big 12,14,Los Angeles,2023,234,7,17,Jason Taylor II,Safety,72.0,204.0,189.0,16.0,50.0
4428119,106499,2117,Central Michigan,Mid-American,9,Green Bay,2023,235,7,18,Lew Nichols III,Running Back,,,287.0,23.0,37.0
5140684,106921,128,Northern Michigan,GLIAC,11,Indianapolis,2023,236,7,19,Jake Witt,Offensive Tackle,79.0,302.0,240.0,20.0,42.0
4427391,106337,61,Georgia,SEC,26,Seattle,2023,237,7,20,Kenny McIntosh,Running Back,72.0,204.0,209.0,16.0,47.0
4372091,106397,130,Michigan,Big Ten,15,Miami,2023,238,7,21,Ryan Hayes,Offensive Tackle,78.0,298.0,201.0,16.0,48.0
4427105,106680,2628,TCU,Big 12,24,Los Angeles,2023,239,7,22,Max Duggan,Quarterback,74.0,207.0,286.0,13.0,37.0
4240261,106869,248,Houston,American Athletic,30,Jacksonville,2023,240,7,23,Derek Parish,Fullback,,,,,
4372492,106730,2509,Purdue,Big Ten,23,Pittsburgh,2023,241,7,24,Cory Trice,Cornerback,75.0,206.0,106.0,15.0,68.0
4361748,106848,66,Iowa State,Big 12,9,Green Bay,2023,242,7,25,Anthony Johnson Jr.,Safety,72.0,205.0,171.0,13.0,53.0
4240677,107997,2483,Oregon,Pac-12,19,New York,2023,243,7,26,Jordon Riley,Defensive Tackle,,,,,
4692835,108038,2579,South Carolina,SEC,6,Dallas,2023,244,7,27,Jalen Brooks,Wide Receiver,74.0,205.0,,,
4711029,107975,2296,Jackson State,SWAC,17,New England,2023,245,7,28,Isaiah Bolden,Cornerback,,,,,
4362502,107450,2390,Miami,ACC,4,Cincinnati,2023,246,7,29,DJ Ivey,Cornerback,,,,,
4360290,106812,201,Oklahoma,Big 12,25,San Francisco,2023,247,7,30,Brayden Willis,Tight End,76.0,241.0,277.0,19.0,38.0
4568662,106880,221,Pittsburgh,ACC,34,Houston,2023,248,7,31,Brandon Hill,Safety,70.0,193.0,179.0,15.0,52.0
4362116,106747,251,Texas,Big 12,21,Philadelphia,2023,249,7,32,Moro Ojomo,Defensive End,75.0,292.0,119.0,13.0,65.0
4427636,106905,2050,Ball State,Mid-American,12,Kansas City,2023,250,7,33,Nic Jones,Cornerback,72.0,189.0,322.0,38.0,32.0
4372056,106992,120,Maryland,Big Ten,23,Pittsburgh,2023,251,7,34,Spencer Anderson,Offensive Guard,,,320.0,18.0,33.0
4426599,106902,204,Oregon State,Pac-12,2,Buffalo,2023,252,7,35,Alex Austin,Cornerback,73.0,195.0,264.0,33.0,39.0
4372063,106664,130,Michigan,Big Ten,25,San Francisco,2023,253,7,36,Ronnie Bell,Wide Receiver,72.0,191.0,187.0,24.0,50.0
4567482,106457,248,Houston,American Athletic,19,New York,2023,254,7,37,Gervarrius Owens,Safety,72.0,195.0,258.0,20.0,40.0
4570410,106874,2509,Purdue,Big Ten,25,San Francisco,2023,255,7,38,Jalen Graham,Outside Linebacker,74.0,220.0,273.0,20.0,38.0
4879650,106805,2429,Charlotte,Conference USA,9,Green Bay,2023,256,7,39,Grant DuBose,Wide Receiver,74.0,201.0,276.0,35.0,38.0
4242503,106482,2483,Oregon,Pac-12,7,Denver,2023,257,7,40,Alex Forsyth,Center,76.0,303.0,182.0,7.0,51.0
4360745,107786,24,Stanford,Pac-12,3,Chicago,2023,258,7,41,Kendall Williamson,Cornerback,,,,,
4362294,107082,2649,Toledo,Mid-American,14,Los Angeles,2023,259,7,42,Desjuan Johnson,Defensive End,,,,,
